N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
4,0.3,0.1,4,100,0.05,0.5,317.6236,-1.0,8.881784197001252e-16,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.05,2,50,0.05,0.5,202.9035,-1.2,0.1999999999999993,-1.2999999999999994,0.2999999999999994
4,0.3,0.05,2,100,0.05,0.5,342.7236,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
4,0.3,0.05,3,50,0.05,0.5,193.8375,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
4,0.3,0.05,3,100,0.05,0.5,434.7707,-1.0,8.881784197001252e-16,-0.899999999999999,0.10000000000000098
4,0.3,0.05,4,50,0.05,0.5,192.8383,-1.2,0.1999999999999993,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.05,4,100,0.05,0.5,383.1126,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.01,2,50,0.05,0.5,197.3635,-0.9,0.10000000000000098,0.9000000000000026,0.09999999999999742
4,0.3,0.01,2,100,0.05,0.5,266.9842,1.1,0.10000000000000275,-1.2999999999999994,0.2999999999999994
4,0.3,0.01,3,50,0.05,0.5,159.2197,-1.2,0.1999999999999993,0.30000000000000204,0.699999999999998
4,0.3,0.01,3,100,0.05,0.5,352.9867,-1.1,0.0999999999999992,0.20000000000000195,0.799999999999998
4,0.3,0.01,4,50,0.05,0.5,202.9886,-1.2,0.1999999999999993,-0.49999999999999867,0.5000000000000013
4,0.3,0.01,4,100,0.05,0.5,383.6835,-0.8,0.20000000000000107,0.8000000000000025,0.1999999999999975
4,0.1,0.5,2,50,0.05,0.5,107.0534,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.5,2,100,0.05,0.5,252.6616,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.5,3,50,0.05,0.5,110.7746,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.5,3,100,0.05,0.5,237.0484,-1.0,8.881784197001252e-16,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.5,4,50,0.05,0.5,113.7055,-1.0,8.881784197001252e-16,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.5,4,100,0.05,0.5,206.7825,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.1,0.25,2,50,0.05,0.5,129.3855,0.8,0.1999999999999975,-1.0999999999999992,0.0999999999999992
4,0.1,0.25,2,100,0.05,0.5,302.5746,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
4,0.1,0.25,3,50,0.05,0.5,167.0806,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
4,0.1,0.25,3,100,0.05,0.5,268.2145,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.25,4,50,0.05,0.5,101.3385,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.1,0.25,4,100,0.05,0.5,252.4745,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.1,2,50,0.05,0.5,125.1056,-1.1,0.0999999999999992,1.400000000000003,0.400000000000003
4,0.1,0.1,2,100,0.05,0.5,298.8715,-1.2,0.1999999999999993,1.300000000000003,0.30000000000000293
4,0.1,0.1,3,50,0.05,0.5,149.5015,1.1,0.10000000000000275,-1.0999999999999992,0.0999999999999992
4,0.1,0.1,3,100,0.05,0.5,282.4675,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.1,0.1,4,50,0.05,0.5,117.1785,-0.9,0.10000000000000098,1.1000000000000028,0.10000000000000275
4,0.1,0.1,4,100,0.05,0.5,271.2136,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
4,0.1,0.05,2,50,0.05,0.5,121.1215,-1.1,0.0999999999999992,-1.4999999999999996,0.49999999999999956
4,0.1,0.05,2,100,0.05,0.5,269.1176,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.1,0.05,3,50,0.05,0.5,140.5305,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.05,3,100,0.05,0.5,334.4146,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
4,0.1,0.05,4,50,0.05,0.5,212.7689,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.1,0.05,4,100,0.05,0.5,413.0613,-1.0,8.881784197001252e-16,1.0000000000000027,2.6645352591003757e-15
4,0.1,0.01,2,50,0.05,0.5,167.8575,-1.5,0.49999999999999956,-1.5999999999999996,0.5999999999999996
4,0.1,0.01,2,100,0.05,0.5,396.8081,-1.6,0.5999999999999996,0.30000000000000204,0.699999999999998
4,0.1,0.01,3,50,0.05,0.5,182.7692,-1.5,0.49999999999999956,-1.1999999999999993,0.1999999999999993
4,0.1,0.01,3,100,0.05,0.5,241.3784,1.3,0.30000000000000293,-1.2999999999999994,0.2999999999999994
4,0.1,0.01,4,50,0.05,0.5,120.3056,1.1,0.10000000000000275,0.9000000000000026,0.09999999999999742
4,0.1,0.01,4,100,0.05,0.5,238.5175,1.1,0.10000000000000275,1.0000000000000027,2.6645352591003757e-15
