N_iter,Min_dist,N_mc,Toler,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,1.0,50,0.05,0.1478,-1.0068,0.006799999999999917,1.0274,0.02740000000000009
100,1.0,50,0.01,0.2184,1.0003,0.00029999999999996696,-1.0008,0.0007999999999999119
100,1.0,50,0.0001,0.2239,1.0,0.0,-1.0,0.0
100,1.0,100,0.1,0.2922,0.005,0.995,1.0573,0.05729999999999991
100,1.0,100,0.05,0.335,-1.0134,0.013400000000000079,1.0117,0.011700000000000044
100,1.0,100,0.01,0.4164,-0.0,1.0,1.0007,0.0006999999999999229
100,1.0,100,0.0001,0.4582,-1.0,0.0,1.0,0.0
100,1.0,150,0.1,0.4078,1.0181,0.018100000000000005,-1.0937,0.0936999999999999
100,1.0,150,0.05,0.4606,-0.0054,0.9946,-1.0196,0.019600000000000062
100,1.0,150,0.01,0.5302,0.0,1.0,1.0006,0.0005999999999999339
100,1.0,150,0.0001,0.6231,-1.0,0.0,1.0,0.0
100,1.0,200,0.1,0.6105,1.0195,0.019500000000000073,0.0027,0.9973
100,1.0,200,0.05,0.5994,0.0004,0.9996,1.0046,0.0045999999999999375
100,1.0,200,0.01,0.7725,-0.0,1.0,1.0002,0.00019999999999997797
100,1.0,200,0.0001,0.9224,-1.0,0.0,1.0,0.0
500,0.1,50,0.1,0.147,1.0186,0.01859999999999995,-1.0247,0.024699999999999944
500,0.1,50,0.05,0.1598,0.0447,0.9553,1.0256,0.025600000000000067
500,0.1,50,0.01,0.1939,1.0002,0.00019999999999997797,0.0,1.0
500,0.1,50,0.0001,0.2394,1.0,0.0,-1.0,0.0
500,0.1,100,0.1,0.2705,0.0817,0.9183,-1.0917,0.09169999999999989
500,0.1,100,0.05,0.2827,-1.0238,0.023800000000000043,1.0067,0.006699999999999928
500,0.1,100,0.01,0.4081,-1.0002,0.00019999999999997797,-0.0,1.0
500,0.1,100,0.0001,0.4505,-1.0,0.0,1.0,0.0
500,0.1,150,0.1,0.438,1.0429,0.04289999999999994,0.0315,0.9685
500,0.1,150,0.05,0.5382,1.013,0.0129999999999999,-0.0024,0.9976
500,0.1,150,0.01,0.5616,0.0,1.0,-1.0002,0.00019999999999997797
500,0.1,150,0.0001,0.6912,1.0,0.0,0.0,1.0
500,0.1,200,0.1,0.6103,-1.0212,0.021200000000000108,0.0886,0.9114
500,0.1,200,0.05,0.5675,1.0041,0.0040999999999999925,-1.0168,0.016799999999999926
500,0.1,200,0.01,0.6952,-1.0002,0.00019999999999997797,0.0,1.0
500,0.1,200,0.0001,0.9453,-1.0,0.0,1.0,0.0
500,0.2,50,0.1,0.1492,1.074,0.07400000000000007,-0.024,0.976
500,0.2,50,0.05,0.1633,-1.0065,0.00649999999999995,0.5503,0.4497
500,0.2,50,0.01,0.1961,-1.0007,0.0006999999999999229,1.0003,0.00029999999999996696
500,0.2,50,0.0001,0.2203,-0.0,1.0,1.0,0.0
500,0.2,100,0.1,0.3331,1.1097,0.10969999999999991,-1.0652,0.06519999999999992
500,0.2,100,0.05,0.3037,1.0065,0.00649999999999995,0.0023,0.9977
500,0.2,100,0.01,0.3808,1.0002,0.00019999999999997797,0.0,1.0
500,0.2,100,0.0001,0.48,-1.0,0.0,1.0,0.0
500,0.2,150,0.1,0.4072,-1.0244,0.024399999999999977,1.0539,0.05390000000000006
500,0.2,150,0.05,0.4678,-1.007,0.006999999999999895,1.0291,0.029099999999999904
500,0.2,150,0.01,0.5653,-0.0,1.0,-1.0002,0.00019999999999997797
500,0.2,150,0.0001,0.6486,1.0,0.0,-1.0,0.0
500,0.2,200,0.1,0.5635,1.0164,0.01639999999999997,-0.0851,0.9149
500,0.2,200,0.05,0.5994,-1.0162,0.016199999999999992,-0.0364,0.9636
500,0.2,200,0.01,0.6602,-1.0002,0.00019999999999997797,0.0,1.0
500,0.2,200,0.0001,0.8239,-1.0,0.0,1.0,0.0
500,0.25,50,0.1,0.1312,1.0518,0.05180000000000007,-1.1065,0.10650000000000004
500,0.25,50,0.05,0.1798,-1.0113,0.011300000000000088,1.0124,0.012399999999999967
500,0.25,50,0.01,0.1795,-0.0,1.0,-1.0004,0.00039999999999995595
500,0.25,50,0.0001,0.2376,1.0,0.0,-1.0,0.0
500,0.25,100,0.1,0.2595,-0.0024,0.9976,1.0712,0.07119999999999993
500,0.25,100,0.05,0.347,-0.0006,0.9994,1.0049,0.004899999999999904
500,0.25,100,0.01,0.3269,-0.0,1.0,1.0002,0.00019999999999997797
500,0.25,100,0.0001,0.4298,1.0,0.0,0.0,1.0
500,0.25,150,0.1,0.4411,-0.01,0.99,-1.0248,0.024799999999999933
500,0.25,150,0.05,0.4763,-1.0051,0.0051000000000001044,-0.0003,0.9997
500,0.25,150,0.01,0.545,0.0,1.0,1.0002,0.00019999999999997797
500,0.25,150,0.0001,0.6488,-1.0,0.0,1.0,0.0
500,0.25,200,0.1,0.5979,-1.1126,0.11260000000000003,1.0666,0.06659999999999999
500,0.25,200,0.05,0.6311,-1.0071,0.007100000000000106,-0.0005,0.9995
500,0.25,200,0.01,0.6973,0.0,1.0,-1.0002,0.00019999999999997797
500,0.25,200,0.0001,0.8934,-1.0,0.0,1.0,0.0
500,0.5,50,0.1,0.1302,1.0163,0.01629999999999998,-0.008,0.992
500,0.5,50,0.05,0.1724,-1.0089,0.008899999999999908,1.0171,0.017099999999999893
500,0.5,50,0.01,0.2005,-0.0,1.0,1.001,0.0009999999999998899
500,0.5,50,0.0001,0.2128,-1.0,0.0,1.0,0.0
500,0.5,100,0.1,0.2657,-1.0214,0.021400000000000086,1.0881,0.08810000000000007
500,0.5,100,0.05,0.3103,-1.0083,0.008299999999999974,0.0005,0.9995
500,0.5,100,0.01,0.4008,0.0,1.0,-1.0005,0.0004999999999999449
500,0.5,100,0.0001,0.4183,-1.0,0.0,1.0,0.0
500,0.5,150,0.1,0.4554,-0.0505,0.9495,1.0195,0.019500000000000073
500,0.5,150,0.05,0.4485,1.0127,0.012699999999999934,-1.0064,0.006399999999999961
500,0.5,150,0.01,0.5658,-0.0,1.0,-1.0003,0.00029999999999996696
500,0.5,150,0.0001,0.6226,-1.0,0.0,1.0,0.0
500,0.5,200,0.1,0.5591,1.055,0.05499999999999994,-1.0225,0.022499999999999964
500,0.5,200,0.05,0.6276,1.0102,0.010199999999999987,-1.0084,0.008399999999999963
500,0.5,200,0.01,0.7649,0.0,1.0,1.0002,0.00019999999999997797
500,0.5,200,0.0001,0.8358,1.0,0.0,-1.0,0.0
500,1.0,50,0.1,0.1225,1.039,0.038999999999999924,-1.079,0.07899999999999996
500,1.0,50,0.05,0.1749,-1.0301,0.030100000000000016,1.0125,0.012499999999999956
500,1.0,50,0.01,0.1716,1.0002,0.00019999999999997797,-1.0004,0.00039999999999995595
500,1.0,50,0.0001,0.2425,-1.0,0.0,1.0,0.0
500,1.0,100,0.1,0.2592,1.1127,0.11270000000000002,-1.0241,0.02410000000000001
500,1.0,100,0.05,0.319,1.0044,0.0043999999999999595,-1.0145,0.014499999999999957
500,1.0,100,0.01,0.353,0.0,1.0,-1.0017,0.0017000000000000348
500,1.0,100,0.0001,0.4642,-1.0,0.0,1.0,0.0
500,1.0,150,0.1,0.4083,-1.0212,0.021200000000000108,1.0546,0.05459999999999998
500,1.0,150,0.05,0.4836,0.0006,0.9994,1.015,0.014999999999999902
500,1.0,150,0.01,0.5441,-1.0002,0.00019999999999997797,-0.0,1.0
500,1.0,150,0.0001,0.6727,1.0,0.0,-1.0,0.0
500,1.0,200,0.1,0.5567,-1.0176,0.01760000000000006,1.0214,0.021400000000000086
500,1.0,200,0.05,0.6307,-0.0003,0.9997,-1.0063,0.006299999999999972
500,1.0,200,0.01,0.7155,-0.0,1.0,1.0003,0.00029999999999996696
500,1.0,200,0.0001,0.83,1.0,0.0,-1.0,0.0
1000,0.1,50,0.1,0.1368,-0.0031,0.9969,-1.0185,0.01849999999999996
1000,0.1,50,0.05,0.1629,-1.0105,0.010499999999999954,1.0499,0.049900000000000055
1000,0.1,50,0.01,0.1772,1.0002,0.00019999999999997797,-0.0,1.0
1000,0.1,50,0.0001,0.226,1.0,0.0,-0.0,1.0
1000,0.1,100,0.1,0.3232,-1.0722,0.07220000000000004,0.0129,0.9871
1000,0.1,100,0.05,0.326,-1.0052,0.0052000000000000934,1.0252,0.02519999999999989
1000,0.1,100,0.01,0.3742,1.0002,0.00019999999999997797,-1.0009,0.0008999999999999009
1000,0.1,100,0.0001,0.447,1.0,0.0,-1.0,0.0
1000,0.1,150,0.1,0.4076,1.0159,0.015900000000000025,-0.0048,0.9952
1000,0.1,150,0.05,0.4541,-1.0049,0.004899999999999904,-0.0008,0.9992
1000,0.1,150,0.01,0.5614,-1.0002,0.00019999999999997797,1.0002,0.00019999999999997797
1000,0.1,150,0.0001,0.6921,-1.0,0.0,1.0,0.0
1000,0.1,200,0.1,0.5413,0.0022,0.9978,-1.0905,0.09050000000000002
1000,0.1,200,0.05,0.633,-1.0046,0.0045999999999999375,0.0015,0.9985
1000,0.1,200,0.01,0.6562,0.0,1.0,1.0003,0.00029999999999996696
1000,0.1,200,0.0001,0.8777,1.0,0.0,-1.0,0.0
1000,0.2,50,0.1,0.1405,-0.5866,0.4134,1.0208,0.02079999999999993
1000,0.2,50,0.05,0.1826,-1.0114,0.011400000000000077,1.0047,0.0046999999999999265
1000,0.2,50,0.01,0.1822,1.0003,0.00029999999999996696,-1.0013,0.0013000000000000789
1000,0.2,50,0.0001,0.2082,1.0,0.0,-1.0,0.0
1000,0.2,100,0.1,0.2742,-1.0296,0.02960000000000007,1.044,0.04400000000000004
1000,0.2,100,0.05,0.2983,1.0045,0.0044999999999999485,-1.009,0.008999999999999897
1000,0.2,100,0.01,0.379,-0.0,1.0,1.0002,0.00019999999999997797
1000,0.2,100,0.0001,0.4214,1.0,0.0,-1.0,0.0
1000,0.2,150,0.1,0.4646,-1.0636,0.0636000000000001,-0.0033,0.9967
1000,0.2,150,0.05,0.4733,-0.0005,0.9995,1.0158,0.015800000000000036
1000,0.2,150,0.01,0.5417,1.0002,0.00019999999999997797,-1.0003,0.00029999999999996696
1000,0.2,150,0.0001,0.6215,-1.0,0.0,1.0,0.0
1000,0.2,200,0.1,0.5828,1.0586,0.058599999999999985,-1.0179,0.017900000000000027
1000,0.2,200,0.05,0.6751,1.0062,0.006199999999999983,-1.0049,0.004899999999999904
1000,0.2,200,0.01,0.7686,0.0,1.0,-1.0002,0.00019999999999997797
1000,0.2,200,0.0001,0.8774,1.0,0.0,0.0,1.0
1000,0.25,50,0.1,0.1323,-0.021,0.979,-1.0347,0.03469999999999995
1000,0.25,50,0.05,0.1483,-1.0105,0.010499999999999954,0.0015,0.9985
1000,0.25,50,0.01,0.1694,-1.0003,0.00029999999999996696,-0.0,1.0
1000,0.25,50,0.0001,0.2362,1.0,0.0,-0.0,1.0
1000,0.25,100,0.1,0.2848,1.0171,0.017099999999999893,-1.0501,0.05010000000000003
1000,0.25,100,0.05,0.3132,1.0055,0.00550000000000006,-1.0471,0.04709999999999992
1000,0.25,100,0.01,0.3963,0.0,1.0,1.0003,0.00029999999999996696
1000,0.25,100,0.0001,0.4195,-1.0,0.0,1.0,0.0
1000,0.25,150,0.1,0.526,1.0245,0.024499999999999966,-1.0606,0.06059999999999999
1000,0.25,150,0.05,0.5441,0.0005,0.9995,1.0067,0.006699999999999928
1000,0.25,150,0.01,0.5306,0.0,1.0,-1.0002,0.00019999999999997797
1000,0.25,150,0.0001,0.6723,-1.0,0.0,1.0,0.0
1000,0.25,200,0.1,0.5671,1.0317,0.03170000000000006,-1.0499,0.049900000000000055
1000,0.25,200,0.05,0.67,-1.0248,0.024799999999999933,1.0141,0.014100000000000001
1000,0.25,200,0.01,0.7307,1.0002,0.00019999999999997797,0.0,1.0
1000,0.25,200,0.0001,0.8801,-1.0,0.0,1.0,0.0
1000,0.5,50,0.1,0.1411,1.0547,0.05469999999999997,-0.0028,0.9972
1000,0.5,50,0.05,0.1528,-1.0147,0.014699999999999935,0.9666,0.033399999999999985
1000,0.5,50,0.01,0.186,1.0002,0.00019999999999997797,-1.0054,0.005400000000000071
1000,0.5,50,0.0001,0.2076,-1.0,0.0,-0.0,1.0
1000,0.5,100,0.1,0.3137,-1.0251,0.0250999999999999,1.0336,0.033600000000000074
1000,0.5,100,0.05,0.3011,1.0117,0.011700000000000044,-0.0049,0.9951
1000,0.5,100,0.01,0.3632,-1.0005,0.0004999999999999449,-0.0,1.0
1000,0.5,100,0.0001,0.4593,-1.0,0.0,1.0,0.0
1000,0.5,150,0.1,0.4374,-1.0243,0.02429999999999999,1.071,0.07099999999999995
1000,0.5,150,0.05,0.5003,0.0003,0.9997,-1.0104,0.010399999999999965
1000,0.5,150,0.01,0.5464,-0.0,1.0,-1.0003,0.00029999999999996696
1000,0.5,150,0.0001,0.6435,1.0,0.0,-1.0,0.0
1000,0.5,200,0.1,0.5624,-1.0673,0.06729999999999992,0.0023,0.9977
1000,0.5,200,0.05,0.6329,1.0172,0.017200000000000104,-1.0286,0.02859999999999996
1000,0.5,200,0.01,0.7278,-0.0,1.0,1.0005,0.0004999999999999449
1000,0.5,200,0.0001,0.8583,1.0,0.0,-1.0,0.0
1000,1.0,50,0.1,0.1657,-1.0253,0.0253000000000001,1.0316,0.03160000000000007
1000,1.0,50,0.05,0.1536,0.0006,0.9994,-1.0135,0.013500000000000068
1000,1.0,50,0.01,0.1705,-1.0005,0.0004999999999999449,1.0091,0.009100000000000108
1000,1.0,50,0.0001,0.2185,-1.0,0.0,1.0,0.0
1000,1.0,100,0.1,0.2722,-0.92,0.07999999999999996,1.0184,0.018399999999999972
1000,1.0,100,0.05,0.3374,-0.0021,0.9979,1.007,0.006999999999999895
1000,1.0,100,0.01,0.36,0.0,1.0,-1.0007,0.0006999999999999229
1000,1.0,100,0.0001,0.4204,1.0,0.0,-1.0,0.0
1000,1.0,150,0.1,0.4454,1.0311,0.031099999999999905,-1.0219,0.02190000000000003
1000,1.0,150,0.05,0.4648,-0.0003,0.9997,-1.0082,0.008199999999999985
1000,1.0,150,0.01,0.544,0.0,1.0,1.0002,0.00019999999999997797
1000,1.0,150,0.0001,0.634,-1.0,0.0,1.0,0.0
1000,1.0,200,0.1,0.5678,1.1033,0.10329999999999995,-1.1138,0.1137999999999999
1000,1.0,200,0.05,0.6688,1.0062,0.006199999999999983,-1.0191,0.019099999999999895
1000,1.0,200,0.01,0.719,-0.0,1.0,1.0002,0.00019999999999997797
1000,1.0,200,0.0001,0.8862,1.0,0.0,-1.0,0.0
2000,0.1,50,0.1,0.1682,-1.0655,0.06549999999999989,1.0387,0.03869999999999996
2000,0.1,50,0.05,0.1769,1.0315,0.031500000000000083,-1.0092,0.009200000000000097
2000,0.1,50,0.01,0.2332,0.0,1.0,-1.0032,0.0032000000000000917
2000,0.1,50,0.0001,0.205,-1.0,0.0,1.0,0.0
2000,0.1,100,0.1,0.2645,-1.0196,0.019600000000000062,1.0197,0.01970000000000005
2000,0.1,100,0.05,0.3066,1.0116,0.011600000000000055,-0.003,0.997
2000,0.1,100,0.01,0.3668,-1.0004,0.00039999999999995595,0.0,1.0
2000,0.1,100,0.0001,0.4257,1.0,0.0,-1.0,0.0
2000,0.1,150,0.1,0.4561,0.0698,0.9302,-1.0244,0.024399999999999977
2000,0.1,150,0.05,0.4469,-0.0003,0.9997,1.0118,0.011800000000000033
2000,0.1,150,0.01,0.5554,-0.0,1.0,1.0002,0.00019999999999997797
2000,0.1,150,0.0001,0.6335,-1.0,0.0,-0.0,1.0
2000,0.1,200,0.1,0.5643,-1.0644,0.06440000000000001,1.067,0.06699999999999995
2000,0.1,200,0.05,0.6037,0.0006,0.9994,1.0115,0.011500000000000066
2000,0.1,200,0.01,0.7683,-0.0,1.0,1.0002,0.00019999999999997797
2000,0.1,200,0.0001,0.9091,-1.0,0.0,1.0,0.0
2000,0.2,50,0.1,0.138,-1.0209,0.02089999999999992,-0.0113,0.9887
2000,0.2,50,0.05,0.1581,-1.0066,0.006599999999999939,0.0122,0.9878
2000,0.2,50,0.01,0.1783,-0.0001,0.9999,1.0005,0.0004999999999999449
2000,0.2,50,0.0001,0.2451,1.0,0.0,-1.0,0.0
2000,0.2,100,0.1,0.2768,1.037,0.03699999999999992,-0.6155,0.38449999999999995
2000,0.2,100,0.05,0.2987,-1.0249,0.024899999999999922,1.0249,0.024899999999999922
2000,0.2,100,0.01,0.3316,-0.0,1.0,1.0002,0.00019999999999997797
2000,0.2,100,0.0001,0.497,-1.0,0.0,1.0,0.0
2000,0.2,150,0.1,0.4147,-1.0162,0.016199999999999992,1.0363,0.0363
2000,0.2,150,0.05,0.4914,-1.007,0.006999999999999895,1.0256,0.025600000000000067
2000,0.2,150,0.01,0.5361,0.0,1.0,-1.0003,0.00029999999999996696
2000,0.2,150,0.0001,0.6362,1.0,0.0,-1.0,0.0
2000,0.2,200,0.1,0.6044,-1.0774,0.07739999999999991,1.0212,0.021200000000000108
2000,0.2,200,0.05,0.6533,-0.0004,0.9996,1.0286,0.02859999999999996
2000,0.2,200,0.01,0.7349,1.0002,0.00019999999999997797,-0.0,1.0
2000,0.2,200,0.0001,0.8844,1.0,0.0,-1.0,0.0
2000,0.25,50,0.1,0.1276,-1.0264,0.02639999999999998,1.0532,0.053199999999999914
2000,0.25,50,0.05,0.1444,-1.004,0.0040000000000000036,-0.0261,0.9739
2000,0.25,50,0.01,0.1869,-0.0,1.0,-1.0002,0.00019999999999997797
2000,0.25,50,0.0001,0.2173,-1.0,0.0,1.0,0.0
2000,0.25,100,0.1,0.3146,-0.0307,0.9693,-1.0159,0.015900000000000025
2000,0.25,100,0.05,0.2953,-1.0048,0.0047999999999999154,-0.0003,0.9997
2000,0.25,100,0.01,0.3504,0.0,1.0,1.0005,0.0004999999999999449
2000,0.25,100,0.0001,0.4591,-1.0,0.0,1.0,0.0
2000,0.25,150,0.1,0.4235,1.0896,0.0895999999999999,-1.0728,0.07279999999999998
2000,0.25,150,0.05,0.4544,1.0085,0.008499999999999952,-1.0059,0.005900000000000016
2000,0.25,150,0.01,0.6104,0.0,1.0,-1.0002,0.00019999999999997797
2000,0.25,150,0.0001,0.6645,1.0,0.0,-1.0,0.0
2000,0.25,200,0.1,0.544,-1.1069,0.1069,1.0295,0.02950000000000008
2000,0.25,200,0.05,0.6368,-1.0097,0.009700000000000042,1.0204,0.020399999999999974
2000,0.25,200,0.01,0.6845,0.0,1.0,-1.0003,0.00029999999999996696
2000,0.25,200,0.0001,0.851,1.0,0.0,-1.0,0.0
2000,0.5,50,0.1,0.1468,1.053,0.052999999999999936,0.0155,0.9845
2000,0.5,50,0.05,0.1969,-0.0277,0.9723,-1.0171,0.017099999999999893
2000,0.5,50,0.01,0.1751,-0.0,1.0,1.0003,0.00029999999999996696
2000,0.5,50,0.0001,0.2192,-1.0,0.0,1.0,0.0
2000,0.5,100,0.1,0.2739,-1.0209,0.02089999999999992,-0.0857,0.9143
2000,0.5,100,0.05,0.355,-1.0043,0.0042999999999999705,1.0515,0.0515000000000001
2000,0.5,100,0.01,0.3517,1.0002,0.00019999999999997797,-1.0002,0.00019999999999997797
2000,0.5,100,0.0001,0.4575,-1.0,0.0,1.0,0.0
2000,0.5,150,0.1,0.4663,1.0318,0.03180000000000005,-1.0232,0.02320000000000011
2000,0.5,150,0.05,0.5008,-1.0064,0.006399999999999961,1.0434,0.043400000000000105
2000,0.5,150,0.01,0.5845,-1.0002,0.00019999999999997797,1.0003,0.00029999999999996696
2000,0.5,150,0.0001,0.6561,1.0,0.0,-0.0,1.0
2000,0.5,200,0.1,0.6031,-1.0698,0.06980000000000008,1.0188,0.018799999999999928
2000,0.5,200,0.05,0.5951,-1.0047,0.0046999999999999265,1.0044,0.0043999999999999595
2000,0.5,200,0.01,0.7287,-1.0002,0.00019999999999997797,-0.0,1.0
2000,0.5,200,0.0001,0.8746,1.0,0.0,-1.0,0.0
2000,1.0,50,0.1,0.151,1.0203,0.020299999999999985,-1.0307,0.03069999999999995
2000,1.0,50,0.05,0.156,1.048,0.04800000000000004,-1.0165,0.01649999999999996
2000,1.0,50,0.01,0.2407,-1.0007,0.0006999999999999229,1.0003,0.00029999999999996696
2000,1.0,50,0.0001,0.2211,1.0,0.0,-1.0,0.0
2000,1.0,100,0.1,0.2721,0.0211,0.9789,1.1044,0.10440000000000005
2000,1.0,100,0.05,0.3305,0.0029,0.9971,1.0378,0.037800000000000056
2000,1.0,100,0.01,0.4163,1.0005,0.0004999999999999449,-0.0,1.0
2000,1.0,100,0.0001,0.4431,1.0,0.0,-1.0,0.0
2000,1.0,150,0.1,0.4305,0.0038,0.9962,-1.0894,0.08939999999999992
2000,1.0,150,0.05,0.509,-1.0064,0.006399999999999961,1.0073,0.007300000000000084
2000,1.0,150,0.01,0.5706,-1.0002,0.00019999999999997797,0.0,1.0
2000,1.0,150,0.0001,0.6861,1.0,0.0,-1.0,0.0
2000,1.0,200,0.1,0.6385,-1.0676,0.0676000000000001,1.0193,0.019300000000000095
2000,1.0,200,0.05,0.6272,-0.0003,0.9997,-1.0052,0.0052000000000000934
2000,1.0,200,0.01,0.7634,-0.0,1.0,-1.0002,0.00019999999999997797
2000,1.0,200,0.0001,0.8656,1.0,0.0,-1.0,0.0
