N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2,0.3,0.01,4,50,0.05,0.5,16.1907,-1.3,0.2999999999999994,1.7763568394002505e-15,0.9999999999999982
2,0.3,0.01,4,100,0.05,0.5,24.3497,-1.2,0.1999999999999993,0.10000000000000187,0.8999999999999981
2,0.1,0.5,2,50,0.05,0.5,11.5657,0.8,0.1999999999999975,-0.9999999999999991,8.881784197001252e-16
2,0.1,0.5,2,100,0.05,0.5,20.4757,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
2,0.1,0.5,3,50,0.05,0.5,11.0422,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
2,0.1,0.5,3,100,0.05,0.5,26.0292,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.5,4,50,0.05,0.5,12.7587,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.5,4,100,0.05,0.5,24.3817,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.25,2,50,0.05,0.5,12.0907,0.6,0.3999999999999977,0.9000000000000026,0.09999999999999742
2,0.1,0.25,2,100,0.05,0.5,24.9077,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.25,3,50,0.05,0.5,11.1077,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
2,0.1,0.25,3,100,0.05,0.5,20.1757,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
2,0.1,0.25,4,50,0.05,0.5,11.4114,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
2,0.1,0.25,4,100,0.05,0.5,23.591,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
2,0.1,0.1,2,50,0.05,0.5,12.5897,0.8,0.1999999999999975,-1.1999999999999993,0.1999999999999993
2,0.1,0.1,2,100,0.05,0.5,21.1977,-1.3,0.2999999999999994,0.8000000000000025,0.1999999999999975
2,0.1,0.1,3,50,0.05,0.5,11.9977,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
2,0.1,0.1,3,100,0.05,0.5,23.2197,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
2,0.1,0.1,4,50,0.05,0.5,13.0217,1.0,2.6645352591003757e-15,0.7000000000000024,0.2999999999999976
2,0.1,0.1,4,100,0.05,0.5,22.9197,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
2,0.1,0.05,2,50,0.05,0.5,11.0407,-1.1,0.0999999999999992,-0.7999999999999989,0.20000000000000107
2,0.1,0.05,2,100,0.05,0.5,21.0087,-1.1,0.0999999999999992,-1.9,0.8999999999999999
2,0.1,0.05,3,50,0.05,0.5,12.0417,-1.3,0.2999999999999994,0.30000000000000204,0.699999999999998
2,0.1,0.05,3,100,0.05,0.5,23.8887,-1.1,0.0999999999999992,-1.4999999999999996,0.49999999999999956
2,0.1,0.05,4,50,0.05,0.5,12.1617,-1.3,0.2999999999999994,-1.0999999999999992,0.0999999999999992
2,0.1,0.05,4,100,0.05,0.5,25.3627,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.01,2,50,0.05,0.5,12.3047,-2.0,1.0,-1.4999999999999996,0.49999999999999956
2,0.1,0.01,2,100,0.05,0.5,24.7527,-1.9,0.8999999999999999,1.7000000000000033,0.7000000000000033
2,0.1,0.01,3,50,0.05,0.5,12.2817,0.1,0.8999999999999981,-1.6999999999999997,0.6999999999999997
2,0.1,0.01,3,100,0.05,0.5,27.0797,0.4,0.5999999999999979,-1.6999999999999997,0.6999999999999997
2,0.1,0.01,4,50,0.05,0.5,12.9557,-1.5,0.49999999999999956,-1.2999999999999994,0.2999999999999994
2,0.1,0.01,4,100,0.05,0.5,20.9997,-1.4,0.39999999999999947,-1.4999999999999996,0.49999999999999956
3,0.5,0.5,2,50,0.05,0.5,80.9706,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.5,2,100,0.05,0.5,151.8387,-1.0,8.881784197001252e-16,-1.5999999999999996,0.5999999999999996
3,0.5,0.5,3,50,0.05,0.5,69.2418,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.5,3,100,0.05,0.5,145.9585,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.5,0.5,4,50,0.05,0.5,35.9787,0.9,0.09999999999999742,-0.899999999999999,0.10000000000000098
3,0.5,0.5,4,100,0.05,0.5,90.6867,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.5,0.25,2,50,0.05,0.5,81.2626,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.25,2,100,0.05,0.5,147.7477,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.25,3,50,0.05,0.5,65.9157,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
3,0.5,0.25,3,100,0.05,0.5,127.1296,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.25,4,50,0.05,0.5,35.7637,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
3,0.5,0.25,4,100,0.05,0.5,95.4044,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
3,0.5,0.1,2,50,0.05,0.5,73.7919,-0.9,0.10000000000000098,-1.4999999999999996,0.49999999999999956
3,0.5,0.1,2,100,0.05,0.5,139.9127,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.5,0.1,3,50,0.05,0.5,69.0426,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.1,3,100,0.05,0.5,123.8587,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.1,4,50,0.05,0.5,40.7137,-1.1,0.0999999999999992,0.40000000000000213,0.5999999999999979
3,0.5,0.1,4,100,0.05,0.5,88.0337,0.7,0.2999999999999976,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,2,50,0.05,0.5,56.3157,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,2,100,0.05,0.5,105.5377,-0.9,0.10000000000000098,-1.0999999999999992,0.0999999999999992
3,0.5,0.05,3,50,0.05,0.5,64.2666,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,3,100,0.05,0.5,118.4557,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.5,0.05,4,50,0.05,0.5,43.3857,-1.4,0.39999999999999947,-1.0999999999999992,0.0999999999999992
3,0.5,0.05,4,100,0.05,0.5,80.7277,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
3,0.5,0.01,2,50,0.05,0.5,49.1606,-1.2,0.1999999999999993,-1.4999999999999996,0.49999999999999956
3,0.5,0.01,2,100,0.05,0.5,100.0697,0.2,0.799999999999998,-0.7999999999999989,0.20000000000000107
3,0.5,0.01,3,50,0.05,0.5,50.1767,-0.7,0.30000000000000115,-1.1999999999999993,0.1999999999999993
3,0.5,0.01,3,100,0.05,0.5,98.7487,-0.4,0.6000000000000014,-1.3999999999999995,0.39999999999999947
3,0.5,0.01,4,50,0.05,0.5,36.4567,-1.5,0.49999999999999956,0.8000000000000025,0.1999999999999975
3,0.5,0.01,4,100,0.05,0.5,85.5187,0.7,0.2999999999999976,-0.5999999999999988,0.40000000000000124
3,0.3,0.5,2,50,0.05,0.5,44.4326,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.5,2,100,0.05,0.5,93.7047,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.5,3,50,0.05,0.5,64.2457,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.3,0.5,3,100,0.05,0.5,124.1337,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.5,4,50,0.05,0.5,89.7547,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.5,4,100,0.05,0.5,178.3855,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.25,2,50,0.05,0.5,45.3898,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.25,2,100,0.05,0.5,113.0347,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.25,3,50,0.05,0.5,67.2486,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.25,3,100,0.05,0.5,130.0636,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.25,4,50,0.05,0.5,102.8927,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.25,4,100,0.05,0.5,188.3776,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.1,2,50,0.05,0.5,42.5726,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
3,0.3,0.1,2,100,0.05,0.5,80.3787,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.1,3,50,0.05,0.5,54.8116,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.1,3,100,0.05,0.5,125.2857,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.3,0.1,4,50,0.05,0.5,75.0336,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.1,4,100,0.05,0.5,137.6907,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.05,2,50,0.05,0.5,45.4937,-1.2,0.1999999999999993,-0.899999999999999,0.10000000000000098
3,0.3,0.05,2,100,0.05,0.5,91.2476,-1.2,0.1999999999999993,0.6000000000000023,0.3999999999999977
3,0.3,0.05,3,50,0.05,0.5,55.2537,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.05,3,100,0.05,0.5,118.3617,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
3,0.3,0.05,4,50,0.05,0.5,66.1676,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
3,0.3,0.05,4,100,0.05,0.5,113.3027,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
3,0.3,0.01,2,50,0.05,0.5,42.1666,-1.5,0.49999999999999956,-1.3999999999999995,0.39999999999999947
3,0.3,0.01,2,100,0.05,0.5,97.3777,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.01,3,50,0.05,0.5,45.3586,-1.2,0.1999999999999993,-0.1999999999999984,0.8000000000000016
3,0.3,0.01,3,100,0.05,0.5,99.3367,-1.1,0.0999999999999992,-1.3999999999999995,0.39999999999999947
3,0.3,0.01,4,50,0.05,0.5,55.6017,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.3,0.01,4,100,0.05,0.5,111.8607,0.2,0.799999999999998,-0.6999999999999988,0.30000000000000115
3,0.1,0.5,2,50,0.05,0.5,35.7827,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.1,0.5,2,100,0.05,0.5,84.9597,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
3,0.1,0.5,3,50,0.05,0.5,47.8176,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.1,0.5,3,100,0.05,0.5,89.0987,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.1,0.5,4,50,0.05,0.5,46.9927,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.1,0.5,4,100,0.05,0.5,94.1216,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.1,0.25,2,50,0.05,0.5,52.2027,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
3,0.1,0.25,2,100,0.05,0.5,86.1717,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.1,0.25,3,50,0.05,0.5,41.5877,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
3,0.1,0.25,3,100,0.05,0.5,88.9246,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
3,0.1,0.25,4,50,0.05,0.5,42.0925,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.1,0.25,4,100,0.05,0.5,96.3026,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.1,0.1,2,50,0.05,0.5,44.1857,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.1,0.1,2,100,0.05,0.5,82.1957,-1.3,0.2999999999999994,1.1000000000000028,0.10000000000000275
3,0.1,0.1,3,50,0.05,0.5,39.7282,0.9,0.09999999999999742,-0.899999999999999,0.10000000000000098
3,0.1,0.1,3,100,0.05,0.5,81.1749,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
3,0.1,0.1,4,50,0.05,0.5,39.8027,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.1,0.1,4,100,0.05,0.5,79.2645,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
3,0.1,0.05,2,50,0.05,0.5,49.6608,-1.3,0.2999999999999994,-1.1999999999999993,0.1999999999999993
3,0.1,0.05,2,100,0.05,0.5,77.8867,-1.2,0.1999999999999993,-1.2999999999999994,0.2999999999999994
3,0.1,0.05,3,50,0.05,0.5,35.6767,-1.0,8.881784197001252e-16,-0.5999999999999988,0.40000000000000124
3,0.1,0.05,3,100,0.05,0.5,68.4318,1.0,2.6645352591003757e-15,-1.1999999999999993,0.1999999999999993
3,0.1,0.05,4,50,0.05,0.5,35.4556,0.9,0.09999999999999742,-1.0999999999999992,0.0999999999999992
3,0.1,0.05,4,100,0.05,0.5,83.5857,-1.2,0.1999999999999993,0.5000000000000022,0.4999999999999978
3,0.1,0.01,2,50,0.05,0.5,42.3414,-1.7,0.6999999999999997,-1.6999999999999997,0.6999999999999997
3,0.1,0.01,2,100,0.05,0.5,89.8056,-1.3,0.2999999999999994,-0.9999999999999991,8.881784197001252e-16
3,0.1,0.01,3,50,0.05,0.5,45.7236,-1.3,0.2999999999999994,-1.0999999999999992,0.0999999999999992
3,0.1,0.01,3,100,0.05,0.5,82.7746,-0.9,0.10000000000000098,-1.1999999999999993,0.1999999999999993
3,0.1,0.01,4,50,0.05,0.5,39.9627,-1.1,0.0999999999999992,-0.9999999999999991,8.881784197001252e-16
3,0.1,0.01,4,100,0.05,0.5,97.9607,-1.2,0.1999999999999993,-1.4999999999999996,0.49999999999999956
4,0.5,0.5,2,50,0.05,0.5,151.3486,-1.0,8.881784197001252e-16,1.7763568394002505e-15,0.9999999999999982
4,0.5,0.5,2,100,0.05,0.5,317.2395,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.5,0.5,3,50,0.05,0.5,192.7075,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.5,0.5,3,100,0.05,0.5,374.8725,1.6,0.6000000000000032,-0.9999999999999991,8.881784197001252e-16
4,0.5,0.5,4,50,0.05,0.5,151.1045,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
4,0.5,0.5,4,100,0.05,0.5,340.9055,0.8,0.1999999999999975,1.400000000000003,0.400000000000003
4,0.5,0.25,2,50,0.05,0.5,136.6625,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.5,0.25,2,100,0.05,0.5,269.9135,-1.3,0.2999999999999994,0.7000000000000024,0.2999999999999976
4,0.5,0.25,3,50,0.05,0.5,197.1465,1.0,2.6645352591003757e-15,-1.0999999999999992,0.0999999999999992
4,0.5,0.25,3,100,0.05,0.5,379.2926,0.9,0.09999999999999742,-0.899999999999999,0.10000000000000098
4,0.5,0.25,4,50,0.05,0.5,167.0685,1.7,0.7000000000000033,-1.9,0.8999999999999999
4,0.5,0.25,4,100,0.05,0.5,323.1445,1.7,0.7000000000000033,-1.9,0.8999999999999999
4,0.5,0.1,2,50,0.05,0.5,215.3105,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.5,0.1,2,100,0.05,0.5,394.1284,-0.9,0.10000000000000098,-1.0999999999999992,0.0999999999999992
4,0.5,0.1,3,50,0.05,0.5,181.5095,-0.7,0.30000000000000115,0.6000000000000023,0.3999999999999977
4,0.5,0.1,3,100,0.05,0.5,400.2865,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.5,0.1,4,50,0.05,0.5,192.4634,-1.5,0.49999999999999956,-1.2999999999999994,0.2999999999999994
4,0.5,0.1,4,100,0.05,0.5,377.1367,-1.3,0.2999999999999994,0.8000000000000025,0.1999999999999975
4,0.5,0.05,2,50,0.05,0.5,159.8545,0.9,0.09999999999999742,-1.0999999999999992,0.0999999999999992
4,0.5,0.05,2,100,0.05,0.5,379.1905,-0.9,0.10000000000000098,0.7000000000000024,0.2999999999999976
4,0.5,0.05,3,50,0.05,0.5,203.7696,0.7,0.2999999999999976,-1.1999999999999993,0.1999999999999993
4,0.5,0.05,3,100,0.05,0.5,409.2845,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.5,0.05,4,50,0.05,0.5,157.8146,1.2,0.20000000000000284,-2.0,1.0
4,0.5,0.05,4,100,0.05,0.5,402.6895,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
4,0.5,0.01,2,50,0.05,0.5,205.3694,-0.1,0.9000000000000017,-1.1999999999999993,0.1999999999999993
4,0.5,0.01,2,100,0.05,0.5,393.8976,-1.2,0.1999999999999993,1.7763568394002505e-15,0.9999999999999982
4,0.5,0.01,3,50,0.05,0.5,220.9545,-1.4,0.39999999999999947,-0.2999999999999985,0.7000000000000015
4,0.5,0.01,3,100,0.05,0.5,404.7714,-0.3,0.7000000000000015,0.20000000000000195,0.799999999999998
4,0.5,0.01,4,50,0.05,0.5,138.5095,-0.9,0.10000000000000098,0.8000000000000025,0.1999999999999975
4,0.5,0.01,4,100,0.05,0.5,327.4525,-0.8,0.20000000000000107,-1.3999999999999995,0.39999999999999947
4,0.3,0.5,2,50,0.05,0.5,147.8036,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.3,0.5,2,100,0.05,0.5,291.1906,-1.0,8.881784197001252e-16,0.9000000000000026,0.09999999999999742
4,0.3,0.5,3,50,0.05,0.5,188.7023,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.5,3,100,0.05,0.5,331.5514,-1.0,8.881784197001252e-16,-1.9,0.8999999999999999
4,0.3,0.5,4,50,0.05,0.5,256.9744,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.3,0.5,4,100,0.05,0.5,538.8094,-1.0,8.881784197001252e-16,-1.2999999999999994,0.2999999999999994
4,0.3,0.25,2,50,0.05,0.5,172.8941,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
4,0.3,0.25,2,100,0.05,0.5,310.5552,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
4,0.3,0.25,3,50,0.05,0.5,200.3602,-1.0,8.881784197001252e-16,-1.2999999999999994,0.2999999999999994
4,0.3,0.25,3,100,0.05,0.5,496.2183,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.3,0.25,4,50,0.05,0.5,296.7979,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
4,0.3,0.25,4,100,0.05,0.5,553.9856,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.1,2,50,0.05,0.5,160.9754,-0.9,0.10000000000000098,0.5000000000000022,0.4999999999999978
4,0.3,0.1,2,100,0.05,0.5,357.5005,-1.2,0.1999999999999993,0.6000000000000023,0.3999999999999977
4,0.3,0.1,3,50,0.05,0.5,179.5207,-0.8,0.20000000000000107,0.8000000000000025,0.1999999999999975
4,0.3,0.1,3,100,0.05,0.5,353.5264,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.1,4,50,0.05,0.5,151.3464,-1.0,8.881784197001252e-16,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.1,4,100,0.05,0.5,308.8986,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.05,2,50,0.05,0.5,255.1905,-0.8,0.20000000000000107,-1.2999999999999994,0.2999999999999994
4,0.3,0.05,2,100,0.05,0.5,386.7704,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
4,0.3,0.05,3,50,0.05,0.5,210.5806,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
