N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.2,150,0.01,0.0001,0.0216,1.4,0.3999999999999999,-0.3,0.7
100,0.2,150,0.0001,0.1,0.2793,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.2,150,0.0001,0.05,0.5395,1.0004,0.00039999999999995595,-0.9995,0.0004999999999999449
100,0.2,150,0.0001,0.01,1.5547,-1.0057,0.005700000000000038,0.0,1.0
100,0.2,150,0.0001,0.0001,0.6117,1.0,0.0,0.2,0.8
100,0.2,200,0.1,0.1,0.0394,0.1,0.9,0.7,0.30000000000000004
100,0.2,200,0.1,0.05,0.0418,0.3,0.7,-0.5,0.5
100,0.2,200,0.1,0.01,0.0294,0.9,0.09999999999999998,1.2,0.19999999999999996
100,0.2,200,0.1,0.0001,0.0281,-0.5,0.5,1.3,0.30000000000000004
100,0.2,200,0.05,0.1,0.0843,-0.8576,0.14239999999999997,1.1008,0.1008
100,0.2,200,0.05,0.05,0.0499,-0.5,0.5,-1.154,0.15399999999999991
100,0.2,200,0.05,0.01,0.0396,-0.6,0.4,1.3,0.30000000000000004
100,0.2,200,0.05,0.0001,0.0288,0.3,0.7,-1.7,0.7
100,0.2,200,0.01,0.1,0.1733,0.9747,0.02529999999999999,-1.0211,0.021099999999999897
100,0.2,200,0.01,0.05,0.2412,0.9543,0.04569999999999996,0.0,1.0
100,0.2,200,0.01,0.01,0.1989,-0.5,0.5,-1.184,0.18399999999999994
100,0.2,200,0.01,0.0001,0.0278,1.9,0.8999999999999999,0.9,0.09999999999999998
100,0.2,200,0.0001,0.1,0.3955,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.2,200,0.0001,0.05,0.7885,0.9995,0.0004999999999999449,-0.9995,0.0004999999999999449
100,0.2,200,0.0001,0.01,2.1895,1.005,0.004999999999999893,-1.0025,0.0024999999999999467
100,0.2,200,0.0001,0.0001,1.0444,-0.1,0.9,-1.1915,0.1915
100,0.25,50,0.1,0.1,0.0105,-1.1,0.10000000000000009,0.5,0.5
100,0.25,50,0.1,0.05,0.0112,-0.3,0.7,0.3,0.7
100,0.25,50,0.1,0.01,0.0073,1.6,0.6000000000000001,-0.6,0.4
100,0.25,50,0.1,0.0001,0.0084,0.8,0.19999999999999996,-1.8,0.8
100,0.25,50,0.05,0.1,0.0198,1.1,0.10000000000000009,-0.8703,0.12970000000000004
100,0.25,50,0.05,0.05,0.0173,1.1472,0.1472,-1.1894,0.1894
100,0.25,50,0.05,0.01,0.0116,1.2,0.19999999999999996,1.5949,0.5949
100,0.25,50,0.05,0.0001,0.0081,-0.0,1.0,0.8,0.19999999999999996
100,0.25,50,0.01,0.1,0.0488,-0.9798,0.020199999999999996,0.9747,0.02529999999999999
100,0.25,50,0.01,0.05,0.0606,1.0386,0.03859999999999997,0.1,0.9
100,0.25,50,0.01,0.01,0.0528,-1.184,0.18399999999999994,-0.4,0.6
100,0.25,50,0.01,0.0001,0.007,1.8,0.8,-0.0,1.0
100,0.25,50,0.0001,0.1,0.0904,0.9998,0.00019999999999997797,-1.0002,0.00019999999999997797
100,0.25,50,0.0001,0.05,0.1798,-0.9995,0.0004999999999999449,1.0004,0.00039999999999995595
100,0.25,50,0.0001,0.01,0.5299,-1.0,0.0,1.0046,0.0045999999999999375
100,0.25,50,0.0001,0.0001,0.3042,0.6,0.4,-1.6403,0.6403000000000001
100,0.25,100,0.1,0.1,0.0188,0.9,0.09999999999999998,-0.7,0.30000000000000004
100,0.25,100,0.1,0.05,0.0245,0.0,1.0,1.2545,0.25449999999999995
100,0.25,100,0.1,0.01,0.0163,-0.8,0.19999999999999996,1.8,0.8
100,0.25,100,0.1,0.0001,0.0154,2.0,1.0,-1.5,0.5
100,0.25,100,0.05,0.1,0.0408,1.0633,0.06329999999999991,-1.0574,0.057399999999999896
100,0.25,100,0.05,0.05,0.0292,-0.2,0.8,1.1894,0.1894
100,0.25,100,0.05,0.01,0.0227,-1.4,0.3999999999999999,0.1,0.9
100,0.25,100,0.05,0.0001,0.0151,-0.1,0.9,-0.5,0.5
100,0.25,100,0.01,0.1,0.0983,0.9747,0.02529999999999999,-0.9798,0.020199999999999996
100,0.25,100,0.01,0.05,0.1264,-1.0388,0.038799999999999946,1.0375,0.03750000000000009
100,0.25,100,0.01,0.01,0.0922,0.1,0.9,0.6,0.4
100,0.25,100,0.01,0.0001,0.0138,-1.1,0.10000000000000009,-0.2,0.8
100,0.25,100,0.0001,0.1,0.1939,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.25,100,0.0001,0.05,0.3639,-0.9995,0.0004999999999999449,0.9995,0.0004999999999999449
100,0.25,100,0.0001,0.01,1.0751,-1.005,0.004999999999999893,0.0,1.0
100,0.25,100,0.0001,0.0001,0.4853,1.3744,0.37440000000000007,-1.8917,0.8916999999999999
100,0.25,150,0.1,0.1,0.0304,1.1206,0.12060000000000004,-0.9082,0.09179999999999999
100,0.25,150,0.1,0.05,0.0336,1.2,0.19999999999999996,-0.9,0.09999999999999998
100,0.25,150,0.1,0.01,0.0212,-0.2,0.8,-0.6,0.4
100,0.25,150,0.1,0.0001,0.0229,1.9,0.8999999999999999,0.1,0.9
100,0.25,150,0.05,0.1,0.0527,0.8576,0.14239999999999997,-1.1008,0.1008
100,0.25,150,0.05,0.05,0.0418,-1.1894,0.1894,-0.3,0.7
100,0.25,150,0.05,0.01,0.0312,1.1,0.10000000000000009,-1.2,0.19999999999999996
100,0.25,150,0.05,0.0001,0.0201,0.5,0.5,-0.3,0.7
100,0.25,150,0.01,0.1,0.1297,-0.9776,0.022399999999999975,1.0179,0.017900000000000027
100,0.25,150,0.01,0.05,0.2046,-1.0386,0.03859999999999997,0.9484,0.05159999999999998
100,0.25,150,0.01,0.01,0.1567,1.1,0.10000000000000009,-1.1892,0.18920000000000003
100,0.25,150,0.01,0.0001,0.02,-1.5,0.5,1.2,0.19999999999999996
100,0.25,150,0.0001,0.1,0.2877,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,150,0.0001,0.05,0.5487,-1.0004,0.00039999999999995595,0.9995,0.0004999999999999449
100,0.25,150,0.0001,0.01,1.6798,-1.0034,0.0034000000000000696,1.0041,0.0040999999999999925
100,0.25,150,0.0001,0.0001,0.6609,0.5,0.5,1.0,0.0
100,0.25,200,0.1,0.1,0.0378,0.8,0.19999999999999996,1.1,0.10000000000000009
100,0.25,200,0.1,0.05,0.0434,1.264,0.264,0.9,0.09999999999999998
100,0.25,200,0.1,0.01,0.0303,-1.5,0.5,1.0,0.0
100,0.25,200,0.1,0.0001,0.0286,-0.8,0.19999999999999996,-1.2,0.19999999999999996
100,0.25,200,0.05,0.1,0.0875,0.8576,0.14239999999999997,-0.8431,0.15690000000000004
100,0.25,200,0.05,0.05,0.0543,1.1894,0.1894,-1.154,0.15399999999999991
100,0.25,200,0.05,0.01,0.0414,-0.6,0.4,0.8,0.19999999999999996
100,0.25,200,0.05,0.0001,0.0276,1.6,0.6000000000000001,0.5,0.5
100,0.25,200,0.01,0.1,0.1801,-1.0205,0.020499999999999963,0.9822,0.017800000000000038
100,0.25,200,0.01,0.05,0.2789,-0.9484,0.05159999999999998,1.0386,0.03859999999999997
100,0.25,200,0.01,0.01,0.1777,-1.1894,0.1894,1.0,0.0
100,0.25,200,0.01,0.0001,0.0278,0.6,0.4,-0.7,0.30000000000000004
100,0.25,200,0.0001,0.1,0.3884,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,200,0.0001,0.05,0.744,0.9995,0.0004999999999999449,-1.0004,0.00039999999999995595
100,0.25,200,0.0001,0.01,2.0995,-1.0057,0.005700000000000038,1.0,0.0
100,0.25,200,0.0001,0.0001,0.9816,-1.4645,0.4644999999999999,1.5532,0.5531999999999999
100,0.5,50,0.1,0.1,0.0105,-0.4,0.6,-1.0574,0.057399999999999896
100,0.5,50,0.1,0.05,0.012,1.2392,0.23920000000000008,0.7,0.30000000000000004
100,0.5,50,0.1,0.01,0.0081,-1.4,0.3999999999999999,0.4,0.6
100,0.5,50,0.1,0.0001,0.0082,1.7,0.7,-1.4,0.3999999999999999
100,0.5,50,0.05,0.1,0.023,-1.0679,0.06790000000000007,1.0944,0.09440000000000004
100,0.5,50,0.05,0.05,0.0132,-0.9,0.09999999999999998,0.8,0.19999999999999996
100,0.5,50,0.05,0.01,0.0115,-1.1,0.10000000000000009,0.2,0.8
100,0.5,50,0.05,0.0001,0.0071,-1.5,0.5,1.8,0.8
100,0.5,50,0.01,0.1,0.055,-0.9791,0.02090000000000003,1.0188,0.018799999999999928
100,0.5,50,0.01,0.05,0.0663,1.0402,0.040200000000000014,-0.947,0.05300000000000005
100,0.5,50,0.01,0.01,0.0423,-0.9,0.09999999999999998,1.1824,0.1823999999999999
100,0.5,50,0.01,0.0001,0.0072,0.4,0.6,-0.9,0.09999999999999998
100,0.5,50,0.0001,0.1,0.0943,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.5,50,0.0001,0.05,0.1916,0.9995,0.0004999999999999449,-1.0004,0.00039999999999995595
100,0.5,50,0.0001,0.01,0.5187,-0.9563,0.04369999999999996,-0.0,1.0
100,0.5,50,0.0001,0.0001,0.1702,0.4,0.6,-1.0,0.0
100,0.5,100,0.1,0.1,0.0187,-0.6,0.4,1.0574,0.057399999999999896
100,0.5,100,0.1,0.05,0.0254,0.9,0.09999999999999998,0.2,0.8
100,0.5,100,0.1,0.01,0.0163,-1.3,0.30000000000000004,0.2,0.8
100,0.5,100,0.1,0.0001,0.0146,-2.0,1.0,1.3,0.30000000000000004
100,0.5,100,0.05,0.1,0.0404,-1.0944,0.09440000000000004,1.0652,0.06519999999999992
100,0.5,100,0.05,0.05,0.0298,-1.1894,0.1894,1.1907,0.1907000000000001
100,0.5,100,0.05,0.01,0.0211,0.9,0.09999999999999998,-1.2,0.19999999999999996
100,0.5,100,0.05,0.0001,0.0142,-1.9,0.8999999999999999,0.4,0.6
100,0.5,100,0.01,0.1,0.0925,0.9838,0.016199999999999992,-1.0205,0.020499999999999963
100,0.5,100,0.01,0.05,0.1252,-1.0388,0.038799999999999946,0.947,0.05300000000000005
100,0.5,100,0.01,0.01,0.0737,1.0,0.0,-0.5,0.5
100,0.5,100,0.01,0.0001,0.0143,-0.9,0.09999999999999998,-1.6,0.6000000000000001
100,0.5,100,0.0001,0.1,0.1895,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.5,100,0.0001,0.05,0.402,0.9995,0.0004999999999999449,-0.9995,0.0004999999999999449
100,0.5,100,0.0001,0.01,1.1378,1.0034,0.0034000000000000696,-0.8327,0.1673
100,0.5,100,0.0001,0.0001,0.4598,0.4,0.6,-1.2828,0.28279999999999994
100,0.5,150,0.1,0.1,0.0297,-0.8,0.19999999999999996,-0.0,1.0
100,0.5,150,0.1,0.05,0.0329,-1.2545,0.25449999999999995,1.0,0.0
100,0.5,150,0.1,0.01,0.0217,1.8,0.8,-0.4,0.6
100,0.5,150,0.1,0.0001,0.0222,-0.2,0.8,-0.8,0.19999999999999996
100,0.5,150,0.05,0.1,0.0631,-0.9936,0.006399999999999961,0.8431,0.15690000000000004
100,0.5,150,0.05,0.05,0.0485,-1.1589,0.15890000000000004,1.1894,0.1894
100,0.5,150,0.05,0.01,0.0394,-1.3,0.30000000000000004,1.5949,0.5949
100,0.5,150,0.05,0.0001,0.0202,-0.2,0.8,1.4,0.3999999999999999
100,0.5,150,0.01,0.1,0.1355,-1.0,0.0,1.0205,0.020499999999999963
100,0.5,150,0.01,0.05,0.191,0.9522,0.047799999999999954,-1.0384,0.03839999999999999
100,0.5,150,0.01,0.01,0.1416,-1.0,0.0,-0.2,0.8
100,0.5,150,0.01,0.0001,0.022,-1.7,0.7,-0.2,0.8
100,0.5,150,0.0001,0.1,0.2806,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.5,150,0.0001,0.05,0.5512,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,0.5,150,0.0001,0.01,1.6576,1.0057,0.005700000000000038,-1.0,0.0
100,0.5,150,0.0001,0.0001,0.637,0.5,0.5,1.1,0.10000000000000009
100,0.5,200,0.1,0.1,0.0407,0.9936,0.006399999999999961,-1.0944,0.09440000000000004
100,0.5,200,0.1,0.05,0.0413,1.264,0.264,-1.2656,0.26560000000000006
100,0.5,200,0.1,0.01,0.0294,-0.1,0.9,0.6,0.4
100,0.5,200,0.1,0.0001,0.0277,-1.7,0.7,1.4,0.3999999999999999
100,0.5,200,0.05,0.1,0.0736,-1.0,0.0,0.9936,0.006399999999999961
100,0.5,200,0.05,0.05,0.0549,-1.1894,0.1894,-0.1,0.9
100,0.5,200,0.05,0.01,0.0434,0.5,0.5,-0.7,0.30000000000000004
100,0.5,200,0.05,0.0001,0.0271,-0.4,0.6,-1.2,0.19999999999999996
100,0.5,200,0.01,0.1,0.18,-0.9804,0.01959999999999995,1.0205,0.020499999999999963
100,0.5,200,0.01,0.05,0.2665,-1.0467,0.046699999999999964,0.9532,0.04679999999999995
100,0.5,200,0.01,0.01,0.2062,-0.8,0.19999999999999996,-0.0,1.0
100,0.5,200,0.01,0.0001,0.0279,0.5,0.5,-1.7,0.7
100,0.5,200,0.0001,0.1,0.3865,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.5,200,0.0001,0.05,0.7549,0.9995,0.0004999999999999449,-1.0004,0.00039999999999995595
100,0.5,200,0.0001,0.01,2.2192,0.8327,0.1673,-0.9563,0.04369999999999996
100,0.5,200,0.0001,0.0001,1.0517,1.1915,0.1915,1.7257,0.7257
100,1.0,50,0.1,0.1,0.0092,-0.8,0.19999999999999996,0.5,0.5
100,1.0,50,0.1,0.05,0.0111,-1.2656,0.26560000000000006,1.2545,0.25449999999999995
100,1.0,50,0.1,0.01,0.0074,0.6,0.4,-0.5,0.5
100,1.0,50,0.1,0.0001,0.0079,1.2,0.19999999999999996,-1.8,0.8
100,1.0,50,0.05,0.1,0.0227,-0.8576,0.14239999999999997,0.8539,0.1461
100,1.0,50,0.05,0.05,0.0146,0.2,0.8,-1.1589,0.15890000000000004
100,1.0,50,0.05,0.01,0.0115,-1.1,0.10000000000000009,1.1,0.10000000000000009
100,1.0,50,0.05,0.0001,0.0074,-1.1,0.10000000000000009,0.3,0.7
100,1.0,50,0.01,0.1,0.0492,-0.9763,0.023700000000000054,0.9807,0.019299999999999984
100,1.0,50,0.01,0.05,0.0693,-1.0386,0.03859999999999997,1.0384,0.03839999999999999
100,1.0,50,0.01,0.01,0.0349,1.0,0.0,-1.1894,0.1894
100,1.0,50,0.01,0.0001,0.007,0.2,0.8,1.3,0.30000000000000004
100,1.0,50,0.0001,0.1,0.0942,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,1.0,50,0.0001,0.05,0.1771,0.9995,0.0004999999999999449,-0.9995,0.0004999999999999449
100,1.0,50,0.0001,0.01,0.6005,1.0025,0.0024999999999999467,-0.9195,0.08050000000000002
100,1.0,50,0.0001,0.0001,0.2675,-1.8096,0.8096000000000001,-0.4,0.6
100,1.0,100,0.1,0.1,0.0225,-0.9082,0.09179999999999999,0.1,0.9
100,1.0,100,0.1,0.05,0.0205,0.6,0.4,-0.6,0.4
100,1.0,100,0.1,0.01,0.0162,0.5,0.5,1.7,0.7
100,1.0,100,0.1,0.0001,0.015,0.0,1.0,-1.3,0.30000000000000004
100,1.0,100,0.05,0.1,0.0455,1.1,0.10000000000000009,-1.0679,0.06790000000000007
100,1.0,100,0.05,0.05,0.0294,-1.1907,0.1907000000000001,1.0,0.0
100,1.0,100,0.05,0.01,0.0247,-1.4,0.3999999999999999,-0.2,0.8
100,1.0,100,0.05,0.0001,0.0136,1.0,0.0,-0.3,0.7
100,1.0,100,0.01,0.1,0.0916,-1.0,0.0,0.9798,0.020199999999999996
100,1.0,100,0.01,0.05,0.1351,0.1,0.9,-1.0384,0.03839999999999999
100,1.0,100,0.01,0.01,0.0831,0.3,0.7,-1.1827,0.18270000000000008
100,1.0,100,0.01,0.0001,0.0146,-0.8,0.19999999999999996,1.4,0.3999999999999999
100,1.0,100,0.0001,0.1,0.1841,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,1.0,100,0.0001,0.05,0.3517,-0.9995,0.0004999999999999449,1.0004,0.00039999999999995595
100,1.0,100,0.0001,0.01,1.097,-0.9976,0.0023999999999999577,1.0041,0.0040999999999999925
100,1.0,100,0.0001,0.0001,0.5646,-1.6403,0.6403000000000001,-0.4,0.6
100,1.0,150,0.1,0.1,0.0312,1.125,0.125,-0.8,0.19999999999999996
100,1.0,150,0.1,0.05,0.0325,1.2656,0.26560000000000006,0.0,1.0
100,1.0,150,0.1,0.01,0.0219,1.9,0.8999999999999999,-0.3,0.7
100,1.0,150,0.1,0.0001,0.0232,-0.6,0.4,1.8,0.8
100,1.0,150,0.05,0.1,0.0604,-0.9,0.09999999999999998,1.0652,0.06519999999999992
100,1.0,150,0.05,0.05,0.0414,-0.5,0.5,0.6,0.4
100,1.0,150,0.05,0.01,0.0292,1.6,0.6000000000000001,-1.5,0.5
100,1.0,150,0.05,0.0001,0.0222,-1.4,0.3999999999999999,0.1,0.9
100,1.0,150,0.01,0.1,0.14,0.9798,0.020199999999999996,-0.9776,0.022399999999999975
100,1.0,150,0.01,0.05,0.1977,1.0467,0.046699999999999964,-0.9534,0.046599999999999975
100,1.0,150,0.01,0.01,0.1437,0.0,1.0,-1.1824,0.1823999999999999
100,1.0,150,0.01,0.0001,0.0209,-1.5,0.5,-0.0,1.0
100,1.0,150,0.0001,0.1,0.2734,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,1.0,150,0.0001,0.05,0.6056,-0.9995,0.0004999999999999449,0.9995,0.0004999999999999449
100,1.0,150,0.0001,0.01,1.6258,-1.005,0.004999999999999893,0.9952,0.0048000000000000265
