N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2,0.3,0.1,3,50,0.05,0.5,17.1517,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
2,0.3,0.1,3,100,0.05,0.5,30.6397,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.3,0.1,4,50,0.05,0.5,21.6307,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.3,0.1,4,100,0.05,0.5,41.8627,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
2,0.3,0.05,2,50,0.05,0.5,11.7597,-1.3,0.2999999999999994,0.6000000000000023,0.3999999999999977
2,0.3,0.05,2,100,0.05,0.5,25.6397,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
2,0.3,0.05,3,50,0.05,0.5,17.1647,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
2,0.3,0.05,3,100,0.05,0.5,30.2457,-1.0,8.881784197001252e-16,0.40000000000000213,0.5999999999999979
2,0.3,0.05,4,50,0.05,0.5,17.3017,-1.2,0.1999999999999993,0.5000000000000022,0.4999999999999978
2,0.3,0.05,4,100,0.05,0.5,31.3237,-1.1,0.0999999999999992,0.20000000000000195,0.799999999999998
2,0.3,0.01,2,50,0.05,0.5,12.7434,-1.6,0.5999999999999996,-1.1999999999999993,0.1999999999999993
2,0.3,0.01,2,100,0.05,0.5,30.26,-1.3,0.2999999999999994,-1.4999999999999996,0.49999999999999956
2,0.3,0.01,3,50,0.05,0.5,12.5967,-1.2,0.1999999999999993,-1.4999999999999996,0.49999999999999956
2,0.3,0.01,3,100,0.05,0.5,25.2467,-1.3,0.2999999999999994,-1.2999999999999994,0.2999999999999994
2,0.3,0.01,4,50,0.05,0.5,14.8356,0.9,0.09999999999999742,-0.3999999999999986,0.6000000000000014
2,0.3,0.01,4,100,0.05,0.5,28.4017,-1.2,0.1999999999999993,0.10000000000000187,0.8999999999999981
2,0.1,0.5,2,50,0.05,0.5,16.2247,0.9,0.09999999999999742,-1.0999999999999992,0.0999999999999992
2,0.1,0.5,2,100,0.05,0.5,21.8757,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.1,0.5,3,50,0.05,0.5,12.3576,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.1,0.5,3,100,0.05,0.5,23.8587,-1.1,0.0999999999999992,0.9000000000000026,0.09999999999999742
2,0.1,0.5,4,50,0.05,0.5,14.8457,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.1,0.5,4,100,0.05,0.5,27.2857,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
2,0.1,0.25,2,50,0.05,0.5,12.1437,-1.0,8.881784197001252e-16,0.5000000000000022,0.4999999999999978
2,0.1,0.25,2,100,0.05,0.5,26.0047,-1.2,0.1999999999999993,-1.6999999999999997,0.6999999999999997
2,0.1,0.25,3,50,0.05,0.5,10.5327,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
2,0.1,0.25,3,100,0.05,0.5,20.9767,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
2,0.1,0.25,4,50,0.05,0.5,11.1457,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
2,0.1,0.25,4,100,0.05,0.5,22.2217,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
2,0.1,0.1,2,50,0.05,0.5,11.3307,0.9,0.09999999999999742,-0.7999999999999989,0.20000000000000107
2,0.1,0.1,2,100,0.05,0.5,23.3617,-1.1,0.0999999999999992,-1.3999999999999995,0.39999999999999947
2,0.1,0.1,3,50,0.05,0.5,14.3507,-1.3,0.2999999999999994,0.8000000000000025,0.1999999999999975
2,0.1,0.1,3,100,0.05,0.5,19.8997,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
2,0.1,0.1,4,50,0.05,0.5,12.7657,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
2,0.1,0.1,4,100,0.05,0.5,22.8407,0.9,0.09999999999999742,-1.0999999999999992,0.0999999999999992
2,0.1,0.05,2,50,0.05,0.5,12.6307,-1.3,0.2999999999999994,-1.6999999999999997,0.6999999999999997
2,0.1,0.05,2,100,0.05,0.5,25.1257,-1.4,0.39999999999999947,0.7000000000000024,0.2999999999999976
2,0.1,0.05,3,50,0.05,0.5,10.9206,-1.3,0.2999999999999994,0.7000000000000024,0.2999999999999976
2,0.1,0.05,3,100,0.05,0.5,21.2357,-1.3,0.2999999999999994,-1.2999999999999994,0.2999999999999994
2,0.1,0.05,4,50,0.05,0.5,10.5447,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
2,0.1,0.05,4,100,0.05,0.5,25.3667,-1.1,0.0999999999999992,-1.2999999999999994,0.2999999999999994
2,0.1,0.01,2,50,0.05,0.5,9.9097,-1.9,0.8999999999999999,0.40000000000000213,0.5999999999999979
2,0.1,0.01,2,100,0.05,0.5,24.0787,-0.7,0.30000000000000115,-1.6999999999999997,0.6999999999999997
2,0.1,0.01,3,50,0.05,0.5,12.6917,-1.4,0.39999999999999947,1.7763568394002505e-15,0.9999999999999982
2,0.1,0.01,3,100,0.05,0.5,22.5487,-1.2,0.1999999999999993,-1.5999999999999996,0.5999999999999996
2,0.1,0.01,4,50,0.05,0.5,12.0857,-1.3,0.2999999999999994,-0.5999999999999988,0.40000000000000124
2,0.1,0.01,4,100,0.05,0.5,24.6627,-1.9,0.8999999999999999,-0.899999999999999,0.10000000000000098
3,0.5,0.5,2,50,0.05,0.5,64.2737,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.5,2,100,0.05,0.5,140.6866,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.5,3,50,0.05,0.5,66.8457,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.5,0.5,3,100,0.05,0.5,144.6517,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.5,4,50,0.05,0.5,42.3547,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.5,0.5,4,100,0.05,0.5,90.1697,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.5,0.25,2,50,0.05,0.5,81.2827,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.25,2,100,0.05,0.5,159.2626,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.25,3,50,0.05,0.5,60.6587,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.5,0.25,3,100,0.05,0.5,127.9087,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
3,0.5,0.25,4,50,0.05,0.5,44.6036,1.0,2.6645352591003757e-15,-1.2999999999999994,0.2999999999999994
3,0.5,0.25,4,100,0.05,0.5,90.2517,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
3,0.5,0.1,2,50,0.05,0.5,58.6447,0.9,0.09999999999999742,-0.9999999999999991,8.881784197001252e-16
3,0.5,0.1,2,100,0.05,0.5,116.8377,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.5,0.1,3,50,0.05,0.5,57.1007,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.5,0.1,3,100,0.05,0.5,120.1896,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.1,4,50,0.05,0.5,50.4237,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.5,0.1,4,100,0.05,0.5,102.3555,-1.2,0.1999999999999993,0.5000000000000022,0.4999999999999978
3,0.5,0.05,2,50,0.05,0.5,64.4888,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
3,0.5,0.05,2,100,0.05,0.5,114.8417,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,3,50,0.05,0.5,68.4397,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,3,100,0.05,0.5,116.5906,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.5,0.05,4,50,0.05,0.5,37.2417,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.5,0.05,4,100,0.05,0.5,88.9717,-1.0,8.881784197001252e-16,0.5000000000000022,0.4999999999999978
3,0.5,0.01,2,50,0.05,0.5,52.7157,-1.4,0.39999999999999947,0.30000000000000204,0.699999999999998
3,0.5,0.01,2,100,0.05,0.5,93.1906,-0.5,0.5000000000000013,-1.1999999999999993,0.1999999999999993
3,0.5,0.01,3,50,0.05,0.5,42.7966,-0.8,0.20000000000000107,-0.899999999999999,0.10000000000000098
3,0.5,0.01,3,100,0.05,0.5,103.9027,0.1,0.8999999999999981,-1.0999999999999992,0.0999999999999992
3,0.5,0.01,4,50,0.05,0.5,48.6227,-1.4,0.39999999999999947,-1.4999999999999996,0.49999999999999956
3,0.5,0.01,4,100,0.05,0.5,77.0197,-0.9,0.10000000000000098,-1.5999999999999996,0.5999999999999996
3,0.3,0.5,2,50,0.05,0.5,42.1226,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.5,2,100,0.05,0.5,87.2857,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.5,3,50,0.05,0.5,63.2297,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.5,3,100,0.05,0.5,120.7577,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.5,4,50,0.05,0.5,81.1797,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.5,4,100,0.05,0.5,182.9957,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.3,0.25,2,50,0.05,0.5,48.5977,-1.1,0.0999999999999992,0.8000000000000025,0.1999999999999975
3,0.3,0.25,2,100,0.05,0.5,110.5977,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.25,3,50,0.05,0.5,59.1996,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
3,0.3,0.25,3,100,0.05,0.5,119.1227,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.25,4,50,0.05,0.5,88.5287,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.25,4,100,0.05,0.5,187.0587,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.1,2,50,0.05,0.5,42.8546,-0.9,0.10000000000000098,0.8000000000000025,0.1999999999999975
3,0.3,0.1,2,100,0.05,0.5,102.8777,0.9,0.09999999999999742,-0.9999999999999991,8.881784197001252e-16
3,0.3,0.1,3,50,0.05,0.5,53.5177,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.1,3,100,0.05,0.5,102.5397,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.3,0.1,4,50,0.05,0.5,74.1007,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.3,0.1,4,100,0.05,0.5,145.4647,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.05,2,50,0.05,0.5,42.1117,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
3,0.3,0.05,2,100,0.05,0.5,90.8036,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.3,0.05,3,50,0.05,0.5,52.4247,0.9,0.09999999999999742,-1.1999999999999993,0.1999999999999993
3,0.3,0.05,3,100,0.05,0.5,104.3997,-1.2,0.1999999999999993,-1.0999999999999992,0.0999999999999992
3,0.3,0.05,4,50,0.05,0.5,68.9496,-1.1,0.0999999999999992,0.30000000000000204,0.699999999999998
3,0.3,0.05,4,100,0.05,0.5,112.3457,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.3,0.01,2,50,0.05,0.5,47.8277,-1.2,0.1999999999999993,-0.7999999999999989,0.20000000000000107
3,0.3,0.01,2,100,0.05,0.5,89.6697,-1.4,0.39999999999999947,-1.4999999999999996,0.49999999999999956
3,0.3,0.01,3,50,0.05,0.5,56.5907,-1.2,0.1999999999999993,-0.49999999999999867,0.5000000000000013
3,0.3,0.01,3,100,0.05,0.5,95.2327,0.6,0.3999999999999977,-1.2999999999999994,0.2999999999999994
3,0.3,0.01,4,50,0.05,0.5,47.9881,-1.0,8.881784197001252e-16,1.7763568394002505e-15,0.9999999999999982
3,0.3,0.01,4,100,0.05,0.5,104.4703,-1.2,0.1999999999999993,-0.899999999999999,0.10000000000000098
3,0.1,0.5,2,50,0.05,0.5,39.8456,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.1,0.5,2,100,0.05,0.5,81.6877,-1.1,0.0999999999999992,-1.1999999999999993,0.1999999999999993
3,0.1,0.5,3,50,0.05,0.5,49.2607,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.1,0.5,3,100,0.05,0.5,83.2977,-1.1,0.0999999999999992,-1.0999999999999992,0.0999999999999992
3,0.1,0.5,4,50,0.05,0.5,42.0997,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
3,0.1,0.5,4,100,0.05,0.5,84.1457,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.1,0.25,2,50,0.05,0.5,40.8203,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.1,0.25,2,100,0.05,0.5,87.3851,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
3,0.1,0.25,3,50,0.05,0.5,36.2487,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
3,0.1,0.25,3,100,0.05,0.5,85.0197,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.1,0.25,4,50,0.05,0.5,46.7807,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.1,0.25,4,100,0.05,0.5,89.9687,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.1,0.1,2,50,0.05,0.5,41.3296,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
3,0.1,0.1,2,100,0.05,0.5,77.7777,-1.1,0.0999999999999992,1.0000000000000027,2.6645352591003757e-15
3,0.1,0.1,3,50,0.05,0.5,33.1137,-1.2,0.1999999999999993,0.6000000000000023,0.3999999999999977
3,0.1,0.1,3,100,0.05,0.5,62.7622,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
3,0.1,0.1,4,50,0.05,0.5,30.0922,-1.2,0.1999999999999993,0.7000000000000024,0.2999999999999976
3,0.1,0.1,4,100,0.05,0.5,79.5937,0.9,0.09999999999999742,0.8000000000000025,0.1999999999999975
3,0.1,0.05,2,50,0.05,0.5,32.5097,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
3,0.1,0.05,2,100,0.05,0.5,68.1479,-1.2,0.1999999999999993,1.2000000000000028,0.20000000000000284
3,0.1,0.05,3,50,0.05,0.5,34.2205,1.1,0.10000000000000275,-1.1999999999999993,0.1999999999999993
3,0.1,0.05,3,100,0.05,0.5,74.3217,-1.3,0.2999999999999994,-1.1999999999999993,0.1999999999999993
3,0.1,0.05,4,50,0.05,0.5,31.0226,-1.2,0.1999999999999993,1.0000000000000027,2.6645352591003757e-15
3,0.1,0.05,4,100,0.05,0.5,76.5167,-1.0,8.881784197001252e-16,0.6000000000000023,0.3999999999999977
3,0.1,0.01,2,50,0.05,0.5,29.9377,-1.9,0.8999999999999999,-0.3999999999999986,0.6000000000000014
3,0.1,0.01,2,100,0.05,0.5,75.9147,1.2,0.20000000000000284,-1.1999999999999993,0.1999999999999993
3,0.1,0.01,3,50,0.05,0.5,38.6177,-0.4,0.6000000000000014,-1.7999999999999998,0.7999999999999998
3,0.1,0.01,3,100,0.05,0.5,85.5617,-1.5,0.49999999999999956,-1.0999999999999992,0.0999999999999992
3,0.1,0.01,4,50,0.05,0.5,38.4776,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
3,0.1,0.01,4,100,0.05,0.5,70.8697,-1.4,0.39999999999999947,-1.0999999999999992,0.0999999999999992
4,0.5,0.5,2,50,0.05,0.5,219.7705,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.5,0.5,2,100,0.05,0.5,298.0675,-1.0,8.881784197001252e-16,-1.0999999999999992,0.0999999999999992
4,0.5,0.5,3,50,0.05,0.5,179.9156,-1.9,0.8999999999999999,-1.0999999999999992,0.0999999999999992
4,0.5,0.5,3,100,0.05,0.5,332.3435,0.7,0.2999999999999976,-1.9,0.8999999999999999
4,0.5,0.5,4,50,0.05,0.5,184.8515,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.5,0.5,4,100,0.05,0.5,297.8295,0.9,0.09999999999999742,1.300000000000003,0.30000000000000293
4,0.5,0.25,2,50,0.05,0.5,119.8466,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.5,0.25,2,100,0.05,0.5,232.6035,-1.2,0.1999999999999993,0.8000000000000025,0.1999999999999975
4,0.5,0.25,3,50,0.05,0.5,175.2685,-0.9,0.10000000000000098,0.6000000000000023,0.3999999999999977
4,0.5,0.25,3,100,0.05,0.5,337.3895,-0.9,0.10000000000000098,0.8000000000000025,0.1999999999999975
4,0.5,0.25,4,50,0.05,0.5,154.6456,0.9,0.09999999999999742,-2.0,1.0
4,0.5,0.25,4,100,0.05,0.5,322.6315,0.7,0.2999999999999976,1.7000000000000033,0.7000000000000033
4,0.5,0.1,2,50,0.05,0.5,207.7395,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.5,0.1,2,100,0.05,0.5,401.6126,-0.9,0.10000000000000098,-1.1999999999999993,0.1999999999999993
4,0.5,0.1,3,50,0.05,0.5,174.5295,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
4,0.5,0.1,3,100,0.05,0.5,376.4935,-0.9,0.10000000000000098,-1.0999999999999992,0.0999999999999992
4,0.5,0.1,4,50,0.05,0.5,157.0725,-1.2,0.1999999999999993,-1.1999999999999993,0.1999999999999993
4,0.5,0.1,4,100,0.05,0.5,333.6985,-1.5,0.49999999999999956,-1.0999999999999992,0.0999999999999992
4,0.5,0.05,2,50,0.05,0.5,169.6718,-1.1,0.0999999999999992,-0.9999999999999991,8.881784197001252e-16
4,0.5,0.05,2,100,0.05,0.5,305.2493,-0.9,0.10000000000000098,-1.1999999999999993,0.1999999999999993
4,0.5,0.05,3,50,0.05,0.5,178.8349,-1.1,0.0999999999999992,0.20000000000000195,0.799999999999998
4,0.5,0.05,3,100,0.05,0.5,376.4442,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.5,0.05,4,50,0.05,0.5,143.3076,-1.2,0.1999999999999993,0.30000000000000204,0.699999999999998
4,0.5,0.05,4,100,0.05,0.5,360.5206,-1.2,0.1999999999999993,-0.9999999999999991,8.881784197001252e-16
4,0.5,0.01,2,50,0.05,0.5,200.6095,-1.2,0.1999999999999993,-0.09999999999999831,0.9000000000000017
4,0.5,0.01,2,100,0.05,0.5,384.1565,-1.3,0.2999999999999994,-1.2999999999999994,0.2999999999999994
4,0.5,0.01,3,50,0.05,0.5,208.0836,-1.3,0.2999999999999994,-1.3999999999999995,0.39999999999999947
4,0.5,0.01,3,100,0.05,0.5,404.9065,-0.7,0.30000000000000115,-1.0999999999999992,0.0999999999999992
4,0.5,0.01,4,50,0.05,0.5,139.6455,-0.8,0.20000000000000107,0.40000000000000213,0.5999999999999979
4,0.5,0.01,4,100,0.05,0.5,309.2506,-1.1,0.0999999999999992,0.7000000000000024,0.2999999999999976
4,0.3,0.5,2,50,0.05,0.5,106.7426,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.5,2,100,0.05,0.5,289.0555,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.3,0.5,3,50,0.05,0.5,141.9055,-1.0,8.881784197001252e-16,-1.9,0.8999999999999999
4,0.3,0.5,3,100,0.05,0.5,282.3895,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.5,4,50,0.05,0.5,174.5835,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.3,0.5,4,100,0.05,0.5,369.9675,-1.0,8.881784197001252e-16,-1.2999999999999994,0.2999999999999994
4,0.3,0.25,2,50,0.05,0.5,107.1075,-1.0,8.881784197001252e-16,-1.1999999999999993,0.1999999999999993
4,0.3,0.25,2,100,0.05,0.5,218.1735,-1.1,0.0999999999999992,0.6000000000000023,0.3999999999999977
4,0.3,0.25,3,50,0.05,0.5,154.0466,-1.0,8.881784197001252e-16,-1.2999999999999994,0.2999999999999994
4,0.3,0.25,3,100,0.05,0.5,298.5825,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.25,4,50,0.05,0.5,194.2756,-1.0,8.881784197001252e-16,0.7000000000000024,0.2999999999999976
4,0.3,0.25,4,100,0.05,0.5,432.4836,-1.0,8.881784197001252e-16,0.8000000000000025,0.1999999999999975
4,0.3,0.1,2,50,0.05,0.5,137.5505,1.1,0.10000000000000275,-0.899999999999999,0.10000000000000098
4,0.3,0.1,2,100,0.05,0.5,248.7305,-1.2,0.1999999999999993,0.6000000000000023,0.3999999999999977
4,0.3,0.1,3,50,0.05,0.5,170.1185,-1.1,0.0999999999999992,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.1,3,100,0.05,0.5,284.2476,-1.2,0.1999999999999993,-0.9999999999999991,8.881784197001252e-16
4,0.3,0.1,4,50,0.05,0.5,131.8995,-1.3,0.2999999999999994,-1.1999999999999993,0.1999999999999993
4,0.3,0.1,4,100,0.05,0.5,284.2935,-1.0,8.881784197001252e-16,-1.2999999999999994,0.2999999999999994
4,0.3,0.05,2,50,0.05,0.5,164.7745,-1.4,0.39999999999999947,-1.0999999999999992,0.0999999999999992
4,0.3,0.05,2,100,0.05,0.5,328.1066,-1.2,0.1999999999999993,-1.2999999999999994,0.2999999999999994
