N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2,0.5,0.01,4,100,0.05,0.5,24.7887,0.8,0.2999999999999976,-1.5999999999999996,0.5399999999999996
2,0.3,0.5,2,50,0.05,0.5,13.4577,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.5,2,100,0.05,0.5,30.0187,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
2,0.3,0.5,3,50,0.05,0.5,17.3197,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
2,0.3,0.5,3,100,0.05,0.5,39.9567,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.5,4,50,0.05,0.5,27.6107,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.5,4,100,0.05,0.5,43.4557,-1.1,0.03999999999999915,1.400000000000003,0.30000000000000293
2,0.3,0.25,2,50,0.05,0.5,16.6817,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,2,100,0.05,0.5,39.2267,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,3,50,0.05,0.5,14.5687,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,3,100,0.05,0.5,32.0777,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,4,50,0.05,0.5,21.7428,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.25,4,100,0.05,0.5,40.3326,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.1,2,50,0.05,0.5,16.7727,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,2,100,0.05,0.5,34.4087,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,3,50,0.05,0.5,20.4597,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,3,100,0.05,0.5,39.6336,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.1,4,50,0.05,0.5,26.1777,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,4,100,0.05,0.5,44.7035,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,2,50,0.05,0.5,15.356,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.3,0.05,2,100,0.05,0.5,33.6347,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.3,0.05,3,50,0.05,0.5,19.6747,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,3,100,0.05,0.5,46.7237,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.3,0.05,4,50,0.05,0.5,22.2886,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,4,100,0.05,0.5,50.8027,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.3,0.01,2,50,0.05,0.5,14.7627,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
2,0.3,0.01,2,100,0.05,0.5,30.1217,-1.0,0.06000000000000094,-1.1999999999999993,0.13999999999999924
2,0.3,0.01,3,50,0.05,0.5,18.2897,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.3,0.01,3,100,0.05,0.5,31.0297,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.3,0.01,4,50,0.05,0.5,20.2347,-1.2,0.13999999999999924,0.7000000000000024,0.3999999999999977
2,0.3,0.01,4,100,0.05,0.5,36.0857,-1.2,0.13999999999999924,-1.2999999999999994,0.23999999999999932
2,0.1,0.5,2,50,0.05,0.5,15.8157,1.0,0.09999999999999742,-1.6999999999999997,0.6399999999999997
2,0.1,0.5,2,100,0.05,0.5,25.9607,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.5,3,50,0.05,0.5,16.1897,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
2,0.1,0.5,3,100,0.05,0.5,31.7321,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.5,4,50,0.05,0.5,19.2833,-1.9,0.8399999999999999,0.9000000000000026,0.1999999999999975
2,0.1,0.5,4,100,0.05,0.5,40.7437,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.25,2,50,0.05,0.5,14.2466,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.25,2,100,0.05,0.5,27.1377,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.25,3,50,0.05,0.5,12.4657,1.0,0.09999999999999742,-1.2999999999999994,0.23999999999999932
2,0.1,0.25,3,100,0.05,0.5,28.1927,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
2,0.1,0.25,4,50,0.05,0.5,13.2627,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.25,4,100,0.05,0.5,26.5177,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
2,0.1,0.1,2,50,0.05,0.5,14.4497,-1.0,0.06000000000000094,1.0000000000000027,0.09999999999999742
2,0.1,0.1,2,100,0.05,0.5,23.6907,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.1,3,50,0.05,0.5,11.8797,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.1,3,100,0.05,0.5,27.3947,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.1,4,50,0.05,0.5,15.2917,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
2,0.1,0.1,4,100,0.05,0.5,30.2617,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.05,2,50,0.05,0.5,12.3856,1.0,0.09999999999999742,-1.2999999999999994,0.23999999999999932
2,0.1,0.05,2,100,0.05,0.5,26.6037,0.9,0.1999999999999975,-1.1999999999999993,0.13999999999999924
2,0.1,0.05,3,50,0.05,0.5,12.6397,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.05,3,100,0.05,0.5,22.2627,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.05,4,50,0.05,0.5,13.3277,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
2,0.1,0.05,4,100,0.05,0.5,26.7747,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.01,2,50,0.05,0.5,13.3717,-1.0,0.06000000000000094,0.7000000000000024,0.3999999999999977
2,0.1,0.01,2,100,0.05,0.5,27.8216,-1.2,0.13999999999999924,-1.3999999999999995,0.3399999999999994
2,0.1,0.01,3,50,0.05,0.5,12.3767,-1.3,0.23999999999999932,0.7000000000000024,0.3999999999999977
2,0.1,0.01,3,100,0.05,0.5,25.6447,-1.3,0.23999999999999932,0.8000000000000025,0.2999999999999976
2,0.1,0.01,4,50,0.05,0.5,13.5427,0.8,0.2999999999999976,-1.1999999999999993,0.13999999999999924
2,0.1,0.01,4,100,0.05,0.5,25.0567,-1.4,0.3399999999999994,-1.2999999999999994,0.23999999999999932
3,0.5,0.5,2,50,0.05,0.5,50.5096,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.5,0.5,2,100,0.05,0.5,96.2737,-1.2,0.13999999999999924,0.7000000000000024,0.3999999999999977
3,0.5,0.5,3,50,0.05,0.5,30.5887,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.5,3,100,0.05,0.5,64.7377,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.5,0.5,4,50,0.05,0.5,47.1957,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.5,4,100,0.05,0.5,84.2377,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.25,2,50,0.05,0.5,50.8936,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.25,2,100,0.05,0.5,122.3717,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.25,3,50,0.05,0.5,48.3521,1.0,0.09999999999999742,1.500000000000003,0.400000000000003
3,0.5,0.25,3,100,0.05,0.5,107.0363,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.25,4,50,0.05,0.5,41.1997,1.0,0.09999999999999742,1.400000000000003,0.30000000000000293
3,0.5,0.25,4,100,0.05,0.5,74.8346,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.1,2,50,0.05,0.5,74.9167,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
3,0.5,0.1,2,100,0.05,0.5,162.0616,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.1,3,50,0.05,0.5,67.2096,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.1,3,100,0.05,0.5,124.6737,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.1,4,50,0.05,0.5,37.9277,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.1,4,100,0.05,0.5,74.2947,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.05,2,50,0.05,0.5,76.7937,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.05,2,100,0.05,0.5,173.0369,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
3,0.5,0.05,3,50,0.05,0.5,71.1849,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.05,3,100,0.05,0.5,135.4163,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.05,4,50,0.05,0.5,59.1897,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
3,0.5,0.05,4,100,0.05,0.5,97.2786,0.9,0.1999999999999975,0.9000000000000026,0.1999999999999975
3,0.5,0.01,2,50,0.05,0.5,61.1287,-1.0,0.06000000000000094,0.7000000000000024,0.3999999999999977
3,0.5,0.01,2,100,0.05,0.5,115.6926,1.0,0.09999999999999742,-0.9999999999999991,0.06000000000000094
3,0.5,0.01,3,50,0.05,0.5,63.6946,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
3,0.5,0.01,3,100,0.05,0.5,134.1167,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.01,4,50,0.05,0.5,33.4997,-1.0,0.06000000000000094,0.8000000000000025,0.2999999999999976
3,0.5,0.01,4,100,0.05,0.5,82.0305,-1.2,0.13999999999999924,0.6000000000000023,0.4999999999999978
3,0.3,0.5,2,50,0.05,0.5,31.5719,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.5,2,100,0.05,0.5,68.1767,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.5,3,50,0.05,0.5,29.9147,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.5,3,100,0.05,0.5,60.8416,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.5,4,50,0.05,0.5,32.5316,-1.2,0.13999999999999924,1.6000000000000032,0.5000000000000031
3,0.3,0.5,4,100,0.05,0.5,68.1277,1.7,0.6000000000000032,1.0000000000000027,0.09999999999999742
3,0.3,0.25,2,50,0.05,0.5,38.1757,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.3,0.25,2,100,0.05,0.5,82.9197,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.25,3,50,0.05,0.5,30.8147,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,3,100,0.05,0.5,73.1857,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,4,50,0.05,0.5,33.5817,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,4,100,0.05,0.5,97.5086,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.1,2,50,0.05,0.5,41.8447,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.3,0.1,2,100,0.05,0.5,108.7176,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.1,3,50,0.05,0.5,65.9457,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.3,0.1,3,100,0.05,0.5,139.0987,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.1,4,50,0.05,0.5,73.6926,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.1,4,100,0.05,0.5,155.4738,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,2,50,0.05,0.5,47.8596,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.3,0.05,2,100,0.05,0.5,109.2387,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
3,0.3,0.05,3,50,0.05,0.5,66.3807,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.3,0.05,3,100,0.05,0.5,126.0116,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,4,50,0.05,0.5,97.8877,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,4,100,0.05,0.5,184.6376,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.01,2,50,0.05,0.5,44.7767,0.7,0.3999999999999977,-1.0999999999999992,0.03999999999999915
3,0.3,0.01,2,100,0.05,0.5,93.1776,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.3,0.01,3,50,0.05,0.5,57.6436,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
3,0.3,0.01,3,100,0.05,0.5,110.9637,-1.2,0.13999999999999924,0.7000000000000024,0.3999999999999977
3,0.3,0.01,4,50,0.05,0.5,65.1137,0.8,0.2999999999999976,-1.0999999999999992,0.03999999999999915
3,0.3,0.01,4,100,0.05,0.5,134.7177,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,2,50,0.05,0.5,35.0697,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,2,100,0.05,0.5,65.8007,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,3,50,0.05,0.5,31.4787,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,3,100,0.05,0.5,69.8257,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,4,50,0.05,0.5,32.5337,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,4,100,0.05,0.5,74.1957,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.25,2,50,0.05,0.5,29.1856,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,2,100,0.05,0.5,69.9656,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,3,50,0.05,0.5,44.5647,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,3,100,0.05,0.5,78.9437,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.25,4,50,0.05,0.5,33.3457,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,4,100,0.05,0.5,67.9027,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.1,2,50,0.05,0.5,37.8507,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.1,0.1,2,100,0.05,0.5,88.8006,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.1,3,50,0.05,0.5,44.2966,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.1,3,100,0.05,0.5,95.0987,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.1,0.1,4,50,0.05,0.5,51.4207,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.1,0.1,4,100,0.05,0.5,87.9937,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.1,0.05,2,50,0.05,0.5,37.9656,1.1,2.6645352591003757e-15,0.7000000000000024,0.3999999999999977
3,0.1,0.05,2,100,0.05,0.5,80.3897,0.9,0.1999999999999975,-1.1999999999999993,0.13999999999999924
3,0.1,0.05,3,50,0.05,0.5,38.6117,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.1,0.05,3,100,0.05,0.5,83.5597,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.1,0.05,4,50,0.05,0.5,40.0766,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
3,0.1,0.05,4,100,0.05,0.5,82.9727,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.1,0.01,2,50,0.05,0.5,37.7766,-1.2,0.13999999999999924,-1.4999999999999996,0.4399999999999995
3,0.1,0.01,2,100,0.05,0.5,71.5517,-1.4,0.3399999999999994,1.2000000000000028,0.10000000000000275
3,0.1,0.01,3,50,0.05,0.5,33.7086,-1.1,0.03999999999999915,-1.3999999999999995,0.3399999999999994
3,0.1,0.01,3,100,0.05,0.5,72.6337,0.9,0.1999999999999975,-1.1999999999999993,0.13999999999999924
3,0.1,0.01,4,50,0.05,0.5,38.3263,1.0,0.09999999999999742,0.7000000000000024,0.3999999999999977
3,0.1,0.01,4,100,0.05,0.5,79.4431,0.9,0.1999999999999975,-1.2999999999999994,0.23999999999999932
4,0.5,0.5,2,50,0.05,0.5,112.1495,0.8,0.2999999999999976,1.500000000000003,0.400000000000003
4,0.5,0.5,2,100,0.05,0.5,247.5966,1.6,0.5000000000000031,0.8000000000000025,0.2999999999999976
4,0.5,0.5,3,50,0.05,0.5,206.3946,-1.9,0.8399999999999999,0.9000000000000026,0.1999999999999975
4,0.5,0.5,3,100,0.05,0.5,383.8685,1.0,0.09999999999999742,-1.9,0.8399999999999999
4,0.5,0.5,4,50,0.05,0.5,123.3786,1.7,0.6000000000000032,-1.2999999999999994,0.23999999999999932
4,0.5,0.5,4,100,0.05,0.5,208.1365,-0.6,0.4600000000000013,0.7000000000000024,0.3999999999999977
4,0.5,0.25,2,50,0.05,0.5,147.4765,1.8,0.7000000000000033,1.0000000000000027,0.09999999999999742
4,0.5,0.25,2,100,0.05,0.5,347.1416,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.25,3,50,0.05,0.5,221.5025,1.0,0.09999999999999742,1.6000000000000032,0.5000000000000031
4,0.5,0.25,3,100,0.05,0.5,351.2956,1.7,0.6000000000000032,1.0000000000000027,0.09999999999999742
4,0.5,0.25,4,50,0.05,0.5,143.3704,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
4,0.5,0.25,4,100,0.05,0.5,263.9716,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
4,0.5,0.1,2,50,0.05,0.5,177.0355,1.1,2.6645352591003757e-15,0.9000000000000026,0.1999999999999975
4,0.5,0.1,2,100,0.05,0.5,352.6665,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,3,50,0.05,0.5,184.1056,1.6,0.5000000000000031,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,3,100,0.05,0.5,328.0334,1.6,0.5000000000000031,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,4,50,0.05,0.5,137.3985,1.1,2.6645352591003757e-15,-1.9,0.8399999999999999
4,0.5,0.1,4,100,0.05,0.5,257.9625,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.5,0.05,2,50,0.05,0.5,165.761,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.5,0.05,2,100,0.05,0.5,306.1221,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.5,0.05,3,50,0.05,0.5,163.2646,-1.1,0.03999999999999915,-1.3999999999999995,0.3399999999999994
4,0.5,0.05,3,100,0.05,0.5,346.4605,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.05,4,50,0.05,0.5,125.0866,1.1,2.6645352591003757e-15,-1.3999999999999995,0.3399999999999994
4,0.5,0.05,4,100,0.05,0.5,262.446,-1.4,0.3399999999999994,1.0000000000000027,0.09999999999999742
4,0.5,0.01,2,50,0.05,0.5,129.244,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
4,0.5,0.01,2,100,0.05,0.5,273.2445,-1.1,0.03999999999999915,-1.0999999999999992,0.03999999999999915
4,0.5,0.01,3,50,0.05,0.5,180.6355,0.9,0.1999999999999975,-1.1999999999999993,0.13999999999999924
4,0.5,0.01,3,100,0.05,0.5,380.7826,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.5,0.01,4,50,0.05,0.5,128.0293,0.2,0.8999999999999981,1.0000000000000027,0.09999999999999742
4,0.5,0.01,4,100,0.05,0.5,278.9198,-2.0,0.94,0.7000000000000024,0.3999999999999977
4,0.3,0.5,2,50,0.05,0.5,92.9833,1.1,2.6645352591003757e-15,1.6000000000000032,0.5000000000000031
4,0.3,0.5,2,100,0.05,0.5,194.2666,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.3,0.5,3,50,0.05,0.5,82.6704,1.0,0.09999999999999742,-2.0,0.94
4,0.3,0.5,3,100,0.05,0.5,212.5026,1.0,0.09999999999999742,-2.0,0.94
4,0.3,0.5,4,50,0.05,0.5,113.9795,-1.5,0.4399999999999995,0.7000000000000024,0.3999999999999977
4,0.3,0.5,4,100,0.05,0.5,280.7976,-1.5,0.4399999999999995,0.9000000000000026,0.1999999999999975
4,0.3,0.25,2,50,0.05,0.5,131.5935,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
4,0.3,0.25,2,100,0.05,0.5,258.4185,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.3,0.25,3,50,0.05,0.5,104.8196,0.8,0.2999999999999976,0.8000000000000025,0.2999999999999976
4,0.3,0.25,3,100,0.05,0.5,261.1965,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.25,4,50,0.05,0.5,171.5155,1.0,0.09999999999999742,1.300000000000003,0.20000000000000284
4,0.3,0.25,4,100,0.05,0.5,401.6945,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.1,2,50,0.05,0.5,111.0794,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,2,100,0.05,0.5,239.7926,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,3,50,0.05,0.5,188.9505,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,3,100,0.05,0.5,345.8615,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.3,0.1,4,50,0.05,0.5,187.9425,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,4,100,0.05,0.5,427.5055,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.05,2,50,0.05,0.5,132.8366,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.3,0.05,2,100,0.05,0.5,261.7145,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.3,0.05,3,50,0.05,0.5,110.8325,-1.0,0.06000000000000094,0.9000000000000026,0.1999999999999975
4,0.3,0.05,3,100,0.05,0.5,241.4395,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.3,0.05,4,50,0.05,0.5,207.6645,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.05,4,100,0.05,0.5,405.4605,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
