N_qubits,beta,gamma,Prof_p,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
2,0.5,0.05,3,50,0.05,0.5,21.4727,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.5,0.05,3,100,0.05,0.5,44.1947,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.5,0.05,4,50,0.05,0.5,13.7076,-1.4,0.3399999999999994,0.9000000000000026,0.1999999999999975
2,0.5,0.05,4,100,0.05,0.5,27.8137,0.9,0.1999999999999975,-1.0999999999999992,0.03999999999999915
2,0.5,0.01,2,50,0.05,0.5,16.6477,0.4,0.699999999999998,0.8000000000000025,0.2999999999999976
2,0.5,0.01,2,100,0.05,0.5,32.7467,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
2,0.5,0.01,3,50,0.05,0.5,17.3217,-1.1,0.03999999999999915,0.30000000000000204,0.799999999999998
2,0.5,0.01,3,100,0.05,0.5,34.4917,-1.2,0.13999999999999924,0.10000000000000187,0.9999999999999982
2,0.5,0.01,4,50,0.05,0.5,14.3937,-1.2,0.13999999999999924,-1.4999999999999996,0.4399999999999995
2,0.5,0.01,4,100,0.05,0.5,25.8937,-1.2,0.13999999999999924,-1.9,0.8399999999999999
2,0.3,0.5,2,50,0.05,0.5,17.6776,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
2,0.3,0.5,2,100,0.05,0.5,31.1597,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.5,3,50,0.05,0.5,15.8817,-1.1,0.03999999999999915,1.500000000000003,0.400000000000003
2,0.3,0.5,3,100,0.05,0.5,32.1217,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
2,0.3,0.5,4,50,0.05,0.5,21.1387,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.5,4,100,0.05,0.5,43.3587,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.25,2,50,0.05,0.5,15.1107,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,2,100,0.05,0.5,33.7257,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,3,50,0.05,0.5,22.0137,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,3,100,0.05,0.5,35.1907,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.25,4,50,0.05,0.5,26.1798,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.25,4,100,0.05,0.5,40.2014,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.1,2,50,0.05,0.5,20.9357,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.1,2,100,0.05,0.5,34.6517,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,3,50,0.05,0.5,19.1585,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,3,100,0.05,0.5,43.053,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.1,4,50,0.05,0.5,20.9866,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.3,0.1,4,100,0.05,0.5,43.1097,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.05,2,50,0.05,0.5,12.5377,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,2,100,0.05,0.5,29.6807,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.3,0.05,3,50,0.05,0.5,23.3407,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
2,0.3,0.05,3,100,0.05,0.5,34.9707,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,4,50,0.05,0.5,22.4947,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.3,0.05,4,100,0.05,0.5,51.1097,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.3,0.01,2,50,0.05,0.5,12.8936,-1.2,0.13999999999999924,-1.3999999999999995,0.3399999999999994
2,0.3,0.01,2,100,0.05,0.5,28.4446,0.9,0.1999999999999975,-1.2999999999999994,0.23999999999999932
2,0.3,0.01,3,50,0.05,0.5,17.7897,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
2,0.3,0.01,3,100,0.05,0.5,39.1207,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
2,0.3,0.01,4,50,0.05,0.5,21.4446,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
2,0.3,0.01,4,100,0.05,0.5,33.9907,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
2,0.1,0.5,2,50,0.05,0.5,12.9827,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.5,2,100,0.05,0.5,24.8184,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.5,3,50,0.05,0.5,17.756,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
2,0.1,0.5,3,100,0.05,0.5,33.4127,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.5,4,50,0.05,0.5,14.5697,-1.3,0.23999999999999932,0.9000000000000026,0.1999999999999975
2,0.1,0.5,4,100,0.05,0.5,39.5957,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.25,2,50,0.05,0.5,13.3527,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
2,0.1,0.25,2,100,0.05,0.5,30.7787,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.1,0.25,3,50,0.05,0.5,13.9236,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
2,0.1,0.25,3,100,0.05,0.5,28.4017,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.25,4,50,0.05,0.5,14.8066,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.25,4,100,0.05,0.5,26.6727,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
2,0.1,0.1,2,50,0.05,0.5,15.7367,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.1,2,100,0.05,0.5,32.1257,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
2,0.1,0.1,3,50,0.05,0.5,12.7167,-1.1,0.03999999999999915,0.30000000000000204,0.799999999999998
2,0.1,0.1,3,100,0.05,0.5,28.9367,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.1,0.1,4,50,0.05,0.5,16.2427,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.1,0.1,4,100,0.05,0.5,35.0847,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
2,0.1,0.05,2,50,0.05,0.5,15.2747,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.05,2,100,0.05,0.5,27.0457,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
2,0.1,0.05,3,50,0.05,0.5,10.8287,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
2,0.1,0.05,3,100,0.05,0.5,24.5487,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
2,0.1,0.05,4,50,0.05,0.5,14.5037,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
2,0.1,0.05,4,100,0.05,0.5,26.3827,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
2,0.1,0.01,2,50,0.05,0.5,12.7907,1.2,0.10000000000000275,-1.2999999999999994,0.23999999999999932
2,0.1,0.01,2,100,0.05,0.5,25.8734,-1.2,0.13999999999999924,0.6000000000000023,0.4999999999999978
2,0.1,0.01,3,50,0.05,0.5,14.296,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
2,0.1,0.01,3,100,0.05,0.5,27.5957,-1.3,0.23999999999999932,-1.1999999999999993,0.13999999999999924
2,0.1,0.01,4,50,0.05,0.5,11.5617,-1.0,0.06000000000000094,0.8000000000000025,0.2999999999999976
2,0.1,0.01,4,100,0.05,0.5,24.5612,0.9,0.1999999999999975,0.9000000000000026,0.1999999999999975
3,0.5,0.5,2,50,0.05,0.5,47.4072,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.5,2,100,0.05,0.5,120.5047,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.5,3,50,0.05,0.5,25.2917,-1.1,0.03999999999999915,0.6000000000000023,0.4999999999999978
3,0.5,0.5,3,100,0.05,0.5,83.0307,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.5,0.5,4,50,0.05,0.5,51.5477,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.5,4,100,0.05,0.5,76.9887,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.25,2,50,0.05,0.5,65.7757,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
3,0.5,0.25,2,100,0.05,0.5,115.4514,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.25,3,50,0.05,0.5,51.0847,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
3,0.5,0.25,3,100,0.05,0.5,125.7383,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.25,4,50,0.05,0.5,35.9322,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
3,0.5,0.25,4,100,0.05,0.5,85.712,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.5,0.1,2,50,0.05,0.5,89.7113,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.1,2,100,0.05,0.5,176.1747,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
3,0.5,0.1,3,50,0.05,0.5,69.4496,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.1,3,100,0.05,0.5,146.8806,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.1,4,50,0.05,0.5,42.7716,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.5,0.1,4,100,0.05,0.5,74.7177,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
3,0.5,0.05,2,50,0.05,0.5,78.6877,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.5,0.05,2,100,0.05,0.5,158.4956,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.05,3,50,0.05,0.5,62.2566,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
3,0.5,0.05,3,100,0.05,0.5,133.8307,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.5,0.05,4,50,0.05,0.5,52.8027,0.9,0.1999999999999975,-1.0999999999999992,0.03999999999999915
3,0.5,0.05,4,100,0.05,0.5,95.9117,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.5,0.01,2,50,0.05,0.5,63.3116,0.8,0.2999999999999976,-0.899999999999999,0.16000000000000103
3,0.5,0.01,2,100,0.05,0.5,135.7497,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
3,0.5,0.01,3,50,0.05,0.5,70.4454,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.5,0.01,3,100,0.05,0.5,131.8629,-1.2,0.13999999999999924,-1.1999999999999993,0.13999999999999924
3,0.5,0.01,4,50,0.05,0.5,46.7027,1.0,0.09999999999999742,-1.6999999999999997,0.6399999999999997
3,0.5,0.01,4,100,0.05,0.5,96.5676,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
3,0.3,0.5,2,50,0.05,0.5,45.0406,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.3,0.5,2,100,0.05,0.5,80.7477,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.3,0.5,3,50,0.05,0.5,36.2477,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.5,3,100,0.05,0.5,59.8727,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
3,0.3,0.5,4,50,0.05,0.5,37.2577,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
3,0.3,0.5,4,100,0.05,0.5,64.8356,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
3,0.3,0.25,2,50,0.05,0.5,48.0577,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.25,2,100,0.05,0.5,101.8896,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.3,0.25,3,50,0.05,0.5,33.8807,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,3,100,0.05,0.5,78.4726,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,4,50,0.05,0.5,52.0377,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.3,0.25,4,100,0.05,0.5,103.9196,1.0,0.09999999999999742,0.8000000000000025,0.2999999999999976
3,0.3,0.1,2,50,0.05,0.5,55.1806,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
3,0.3,0.1,2,100,0.05,0.5,100.8947,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
3,0.3,0.1,3,50,0.05,0.5,77.9986,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.3,0.1,3,100,0.05,0.5,154.597,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.1,4,50,0.05,0.5,76.9124,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.1,4,100,0.05,0.5,162.8657,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,2,50,0.05,0.5,55.8587,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.3,0.05,2,100,0.05,0.5,117.0957,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,3,50,0.05,0.5,67.1237,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,3,100,0.05,0.5,142.6176,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
3,0.3,0.05,4,50,0.05,0.5,93.9959,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.05,4,100,0.05,0.5,177.9985,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.3,0.01,2,50,0.05,0.5,47.2307,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.3,0.01,2,100,0.05,0.5,91.0527,1.1,2.6645352591003757e-15,-0.9999999999999991,0.06000000000000094
3,0.3,0.01,3,50,0.05,0.5,58.9677,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.3,0.01,3,100,0.05,0.5,115.2906,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.3,0.01,4,50,0.05,0.5,68.6587,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
3,0.3,0.01,4,100,0.05,0.5,145.9637,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,2,50,0.05,0.5,38.4966,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,2,100,0.05,0.5,75.6387,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,3,50,0.05,0.5,33.4646,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.5,3,100,0.05,0.5,75.8786,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,4,50,0.05,0.5,37.3287,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.5,4,100,0.05,0.5,71.8427,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.25,2,50,0.05,0.5,36.6246,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,2,100,0.05,0.5,76.8207,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,3,50,0.05,0.5,39.4277,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,3,100,0.05,0.5,82.1914,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.25,4,50,0.05,0.5,33.2608,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.25,4,100,0.05,0.5,68.9551,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.1,2,50,0.05,0.5,46.2301,-1.2,0.13999999999999924,0.7000000000000024,0.3999999999999977
3,0.1,0.1,2,100,0.05,0.5,83.9568,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.1,3,50,0.05,0.5,49.8277,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.1,3,100,0.05,0.5,99.4366,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
3,0.1,0.1,4,50,0.05,0.5,46.4217,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.1,4,100,0.05,0.5,101.3927,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
3,0.1,0.05,2,50,0.05,0.5,37.4047,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
3,0.1,0.05,2,100,0.05,0.5,78.3497,1.1,2.6645352591003757e-15,-1.0999999999999992,0.03999999999999915
3,0.1,0.05,3,50,0.05,0.5,33.4797,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.1,0.05,3,100,0.05,0.5,83.8249,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
3,0.1,0.05,4,50,0.05,0.5,45.0614,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
3,0.1,0.05,4,100,0.05,0.5,85.4121,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
3,0.1,0.01,2,50,0.05,0.5,40.6642,-1.3,0.23999999999999932,0.9000000000000026,0.1999999999999975
3,0.1,0.01,2,100,0.05,0.5,65.9456,-1.4,0.3399999999999994,-1.4999999999999996,0.4399999999999995
3,0.1,0.01,3,50,0.05,0.5,38.1107,-1.2,0.13999999999999924,1.0000000000000027,0.09999999999999742
3,0.1,0.01,3,100,0.05,0.5,62.6717,1.1,2.6645352591003757e-15,-1.1999999999999993,0.13999999999999924
3,0.1,0.01,4,50,0.05,0.5,38.4277,1.2,0.10000000000000275,0.7000000000000024,0.3999999999999977
3,0.1,0.01,4,100,0.05,0.5,67.8017,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.5,0.5,2,50,0.05,0.5,115.0745,-1.1,0.03999999999999915,1.300000000000003,0.20000000000000284
4,0.5,0.5,2,100,0.05,0.5,251.2075,0.8,0.2999999999999976,1.300000000000003,0.20000000000000284
4,0.5,0.5,3,50,0.05,0.5,178.3015,1.0,0.09999999999999742,-2.0,0.94
4,0.5,0.5,3,100,0.05,0.5,325.3485,1.0,0.09999999999999742,-1.9,0.8399999999999999
4,0.5,0.5,4,50,0.05,0.5,107.4025,-1.3,0.23999999999999932,-0.6999999999999988,0.3600000000000012
4,0.5,0.5,4,100,0.05,0.5,191.6245,-0.6,0.4600000000000013,0.6000000000000023,0.4999999999999978
4,0.5,0.25,2,50,0.05,0.5,187.6346,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.25,2,100,0.05,0.5,362.9321,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.25,3,50,0.05,0.5,200.8628,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.25,3,100,0.05,0.5,436.1115,1.0,0.09999999999999742,1.500000000000003,0.400000000000003
4,0.5,0.25,4,50,0.05,0.5,142.6695,0.9,0.1999999999999975,-1.3999999999999995,0.3399999999999994
4,0.5,0.25,4,100,0.05,0.5,294.9775,0.9,0.1999999999999975,-1.1999999999999993,0.13999999999999924
4,0.5,0.1,2,50,0.05,0.5,176.9585,0.1,0.9999999999999982,-1.1999999999999993,0.13999999999999924
4,0.5,0.1,2,100,0.05,0.5,370.9985,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,3,50,0.05,0.5,167.5781,1.6,0.5000000000000031,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,3,100,0.05,0.5,347.544,1.6,0.5000000000000031,-1.0999999999999992,0.03999999999999915
4,0.5,0.1,4,50,0.05,0.5,127.4825,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.5,0.1,4,100,0.05,0.5,307.1336,1.0,0.09999999999999742,-1.3999999999999995,0.3399999999999994
4,0.5,0.05,2,50,0.05,0.5,171.5815,0.9,0.1999999999999975,-1.0999999999999992,0.03999999999999915
4,0.5,0.05,2,100,0.05,0.5,341.7555,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.5,0.05,3,50,0.05,0.5,167.7225,-1.0,0.06000000000000094,0.9000000000000026,0.1999999999999975
4,0.5,0.05,3,100,0.05,0.5,358.6925,1.0,0.09999999999999742,-0.9999999999999991,0.06000000000000094
4,0.5,0.05,4,50,0.05,0.5,140.0965,1.0,0.09999999999999742,1.6000000000000032,0.5000000000000031
4,0.5,0.05,4,100,0.05,0.5,288.9385,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.5,0.01,2,50,0.05,0.5,128.7526,1.0,0.09999999999999742,-0.9999999999999991,0.06000000000000094
4,0.5,0.01,2,100,0.05,0.5,333.7395,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
4,0.5,0.01,3,50,0.05,0.5,174.3375,-1.2,0.13999999999999924,-0.6999999999999988,0.3600000000000012
4,0.5,0.01,3,100,0.05,0.5,385.7097,-0.9,0.16000000000000103,0.9000000000000026,0.1999999999999975
4,0.5,0.01,4,50,0.05,0.5,131.4184,-1.9,0.8399999999999999,1.0000000000000027,0.09999999999999742
4,0.5,0.01,4,100,0.05,0.5,338.4285,-1.2,0.13999999999999924,0.8000000000000025,0.2999999999999976
4,0.3,0.5,2,50,0.05,0.5,111.0406,1.1,2.6645352591003757e-15,1.6000000000000032,0.5000000000000031
4,0.3,0.5,2,100,0.05,0.5,199.2685,1.1,2.6645352591003757e-15,1.6000000000000032,0.5000000000000031
4,0.3,0.5,3,50,0.05,0.5,120.0225,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.5,3,100,0.05,0.5,207.4705,1.0,0.09999999999999742,1.500000000000003,0.400000000000003
4,0.3,0.5,4,50,0.05,0.5,147.6475,1.0,0.09999999999999742,1.500000000000003,0.400000000000003
4,0.3,0.5,4,100,0.05,0.5,275.2406,-1.5,0.4399999999999995,1.0000000000000027,0.09999999999999742
4,0.3,0.25,2,50,0.05,0.5,137.3571,1.0,0.09999999999999742,-1.1999999999999993,0.13999999999999924
4,0.3,0.25,2,100,0.05,0.5,261.065,-1.2,0.13999999999999924,0.9000000000000026,0.1999999999999975
4,0.3,0.25,3,50,0.05,0.5,144.5756,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.25,3,100,0.05,0.5,271.2793,1.0,0.09999999999999742,0.8000000000000025,0.2999999999999976
4,0.3,0.25,4,50,0.05,0.5,198.3316,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.25,4,100,0.05,0.5,422.7946,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.1,2,50,0.05,0.5,150.2215,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.3,0.1,2,100,0.05,0.5,259.3165,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,3,50,0.05,0.5,165.9265,1.0,0.09999999999999742,1.6000000000000032,0.5000000000000031
4,0.3,0.1,3,100,0.05,0.5,358.4115,1.0,0.09999999999999742,1.500000000000003,0.400000000000003
4,0.3,0.1,4,50,0.05,0.5,157.6865,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.1,4,100,0.05,0.5,351.5505,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
4,0.3,0.05,2,50,0.05,0.5,108.9005,-1.1,0.03999999999999915,0.7000000000000024,0.3999999999999977
4,0.3,0.05,2,100,0.05,0.5,204.4286,-1.1,0.03999999999999915,1.0000000000000027,0.09999999999999742
4,0.3,0.05,3,50,0.05,0.5,106.3526,-1.1,0.03999999999999915,-1.1999999999999993,0.13999999999999924
4,0.3,0.05,3,100,0.05,0.5,257.2635,1.0,0.09999999999999742,-1.0999999999999992,0.03999999999999915
4,0.3,0.05,4,50,0.05,0.5,201.5375,-1.1,0.03999999999999915,0.8000000000000025,0.2999999999999976
4,0.3,0.05,4,100,0.05,0.5,406.3025,-1.1,0.03999999999999915,0.9000000000000026,0.1999999999999975
