N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.1,100,0.05,0.05,0.0657,-1.0763,0.01629999999999998,1.1263,0.02629999999999999
100,0.1,100,0.05,0.01,0.0515,-1.2134,0.15339999999999998,1.208,0.10799999999999987
100,0.1,100,0.05,0.0001,0.0192,1.7,0.5999999999999999,1.9,0.7999999999999998
100,0.1,100,0.01,0.1,1.537,1.1,0.0,-0.9212,0.13880000000000003
100,0.1,100,0.01,0.05,0.0932,1.1027,0.0026999999999999247,-1.0566,0.0034000000000000696
100,0.1,100,0.01,0.01,0.1714,-1.0246,0.0354000000000001,1.1278,0.027799999999999825
100,0.1,100,0.01,0.0001,0.0184,1.2,0.09999999999999987,1.5,0.3999999999999999
100,0.1,100,0.0001,0.1,1.7557,-1.2419,0.18189999999999995,-1.1273,0.06729999999999992
100,0.1,100,0.0001,0.05,0.1774,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.1,100,0.0001,0.01,0.4288,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.1,100,0.0001,0.0001,1.5014,-1.541,0.48099999999999987,-0.3356,0.7244
100,0.1,150,0.1,0.1,1.7785,1.1,0.0,-0.8593,0.2007000000000001
100,0.1,150,0.1,0.05,0.0836,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,0.1,150,0.1,0.01,0.0409,1.3,0.19999999999999996,-1.3,0.24
100,0.1,150,0.1,0.0001,0.0266,-1.5,0.43999999999999995,-1.4,0.33999999999999986
100,0.1,150,0.05,0.1,2.3832,1.3502,0.2502,0.8124,0.2876000000000001
100,0.1,150,0.05,0.05,0.0878,-1.0763,0.01629999999999998,-0.0328,1.0272000000000001
100,0.1,150,0.05,0.01,0.0711,-1.1,0.040000000000000036,0.8715,0.22850000000000004
100,0.1,150,0.05,0.0001,0.0265,-0.5,0.56,-0.1,0.9600000000000001
100,0.1,150,0.01,0.1,2.4554,1.3502,0.2502,1.1,0.0
100,0.1,150,0.01,0.05,0.143,-1.0566,0.0034000000000000696,1.1029,0.0028999999999999027
100,0.1,150,0.01,0.01,0.2568,1.0673,0.03270000000000017,-1.0266,0.033400000000000096
100,0.1,150,0.01,0.0001,0.0382,-0.8,0.26,-0.5,0.56
100,0.1,150,0.0001,0.1,2.5639,0.3484,0.7516,1.3553,0.25529999999999986
100,0.1,150,0.0001,0.05,0.2586,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.1,150,0.0001,0.01,0.6169,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.1,150,0.0001,0.0001,2.3535,1.3002,0.20019999999999993,-0.445,0.615
100,0.1,200,0.1,0.1,2.198,1.1,0.0,-0.5933,0.4667
100,0.1,200,0.1,0.05,0.1044,0.1,1.0,-0.9828,0.07720000000000005
100,0.1,200,0.1,0.01,0.056,-1.3,0.24,1.2477,0.14769999999999994
100,0.1,200,0.1,0.0001,0.0355,0.4,0.7000000000000001,-1.3,0.24
100,0.1,200,0.05,0.1,3.2673,1.1,0.0,0.8369,0.2631000000000001
100,0.1,200,0.05,0.05,0.1454,-1.0763,0.01629999999999998,1.1226,0.022599999999999953
100,0.1,200,0.05,0.01,0.1242,-1.1772,0.11719999999999997,0.8945,0.20550000000000013
100,0.1,200,0.05,0.0001,0.0664,-1.1,0.040000000000000036,-0.8,0.26
100,0.1,200,0.01,0.1,3.2515,1.1,0.0,-0.5933,0.4667
100,0.1,200,0.01,0.05,0.196,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,0.1,200,0.01,0.01,0.4052,1.0677,0.032299999999999995,-1.0876,0.027599999999999847
100,0.1,200,0.01,0.0001,0.0409,1.2,0.09999999999999987,0.9,0.20000000000000007
100,0.1,200,0.0001,0.1,3.5499,1.3553,0.25529999999999986,0.8124,0.2876000000000001
100,0.1,200,0.0001,0.05,0.3996,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.1,200,0.0001,0.01,0.8946,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,0.1,200,0.0001,0.0001,3.1609,1.1712,0.07119999999999993,-0.8434,0.21660000000000001
100,0.2,50,0.1,0.1,0.6588,-0.6386,0.4214000000000001,1.3502,0.2502
100,0.2,50,0.1,0.05,0.0285,1.0778,0.022199999999999998,-0.1,0.9600000000000001
100,0.2,50,0.1,0.01,0.0177,-1.3,0.24,0.1,1.0
100,0.2,50,0.1,0.0001,0.0107,1.3,0.19999999999999996,-0.8,0.26
100,0.2,50,0.05,0.1,0.8156,-0.8593,0.2007000000000001,1.1,0.0
100,0.2,50,0.05,0.05,0.0321,-1.0764,0.01639999999999997,-0.1,0.9600000000000001
100,0.2,50,0.05,0.01,0.0201,-0.0,1.06,0.8945,0.20550000000000013
100,0.2,50,0.05,0.0001,0.0091,0.2,0.9000000000000001,1.4,0.2999999999999998
100,0.2,50,0.01,0.1,0.835,1.1,0.0,0.3156,0.7844000000000001
100,0.2,50,0.01,0.05,0.0393,-1.0566,0.0034000000000000696,1.1027,0.0026999999999999247
100,0.2,50,0.01,0.01,0.0714,-1.0876,0.027599999999999847,1.1211,0.021099999999999897
100,0.2,50,0.01,0.0001,0.0089,-0.7,0.3600000000000001,1.5,0.3999999999999999
100,0.2,50,0.0001,0.1,0.9541,0.338,0.762,1.3472,0.24719999999999986
100,0.2,50,0.0001,0.05,0.0919,1.0976,0.0024000000000001798,-1.0618,0.0018000000000000238
100,0.2,50,0.0001,0.01,0.2368,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.2,50,0.0001,0.0001,0.887,-0.445,0.615,-1.4988,0.43879999999999986
100,0.2,100,0.1,0.1,1.3819,0.3108,0.7892000000000001,-1.2548,0.19479999999999986
100,0.2,100,0.1,0.05,0.065,-0.9969,0.06310000000000004,1.1263,0.02629999999999999
100,0.2,100,0.1,0.01,0.0269,-1.2,0.1399999999999999,0.4,0.7000000000000001
100,0.2,100,0.1,0.0001,0.0187,-0.6,0.4600000000000001,-1.5,0.43999999999999995
100,0.2,100,0.05,0.1,1.6204,-1.2548,0.19479999999999986,1.1,0.0
100,0.2,100,0.05,0.05,0.0609,1.1199,0.019899999999999807,-1.0763,0.01629999999999998
100,0.2,100,0.05,0.01,0.06,-1.2134,0.15339999999999998,1.1913,0.09129999999999994
100,0.2,100,0.05,0.0001,0.0255,1.3,0.19999999999999996,-1.1,0.040000000000000036
100,0.2,100,0.01,0.1,1.864,1.1,0.0,1.3503,0.25029999999999997
100,0.2,100,0.01,0.05,0.0993,-1.0566,0.0034000000000000696,1.1014,0.0013999999999998458
100,0.2,100,0.01,0.01,0.1774,1.0716,0.02839999999999998,-1.0248,0.03520000000000012
100,0.2,100,0.01,0.0001,0.0237,1.4,0.2999999999999998,1.7,0.5999999999999999
100,0.2,100,0.0001,0.1,1.7828,1.3553,0.25529999999999986,0.3152,0.7848000000000002
100,0.2,100,0.0001,0.05,0.176,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,100,0.0001,0.01,0.3868,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.2,100,0.0001,0.0001,1.5906,0.0,1.06,-0.7507,0.3093
100,0.2,150,0.1,0.1,2.2553,-0.5933,0.4667,1.1,0.0
100,0.2,150,0.1,0.05,0.077,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,0.2,150,0.1,0.01,0.0403,-1.2374,0.1774,-0.6,0.4600000000000001
100,0.2,150,0.1,0.0001,0.0279,-1.4,0.33999999999999986,1.1,0.0
100,0.2,150,0.05,0.1,2.5872,1.1,0.0,0.8124,0.2876000000000001
100,0.2,150,0.05,0.05,0.0889,-1.0762,0.016199999999999992,1.0778,0.022199999999999998
100,0.2,150,0.05,0.01,0.0917,-1.1756,0.11559999999999993,1.1,0.0
100,0.2,150,0.05,0.0001,0.0697,-1.0,0.06000000000000005,0.8,0.30000000000000004
100,0.2,150,0.01,0.1,2.4299,1.1,0.0,-0.8593,0.2007000000000001
100,0.2,150,0.01,0.05,0.1424,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,0.2,150,0.01,0.01,0.2399,1.0678,0.032200000000000006,-1.0272,0.03280000000000016
100,0.2,150,0.01,0.0001,0.027,-1.3,0.24,1.7,0.5999999999999999
100,0.2,150,0.0001,0.1,2.6286,0.8124,0.2876000000000001,1.3553,0.25529999999999986
100,0.2,150,0.0001,0.05,0.2983,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,150,0.0001,0.01,0.719,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.2,150,0.0001,0.0001,2.4418,0.8529,0.2471000000000001,-1.541,0.48099999999999987
100,0.2,200,0.1,0.1,2.5766,1.1,0.0,0.8359,0.2641000000000001
100,0.2,200,0.1,0.05,0.1068,1.1226,0.022599999999999953,-1.0629,0.0028999999999999027
100,0.2,200,0.1,0.01,0.0515,-1.3,0.24,-0.8,0.26
100,0.2,200,0.1,0.0001,0.0352,1.8,0.7,-0.6,0.4600000000000001
100,0.2,200,0.05,0.1,3.3771,1.1,0.0,0.3484,0.7516
100,0.2,200,0.05,0.05,0.1503,-1.0464,0.013600000000000056,1.0778,0.022199999999999998
100,0.2,200,0.05,0.01,0.0929,1.1,0.0,0.9,0.20000000000000007
100,0.2,200,0.05,0.0001,0.0356,-0.4,0.66,0.5,0.6000000000000001
100,0.2,200,0.01,0.1,3.1619,1.1,0.0,-0.6913,0.3687
100,0.2,200,0.01,0.05,0.1721,1.0934,0.006600000000000161,-1.0567,0.0033000000000000806
100,0.2,200,0.01,0.01,0.3222,1.0716,0.02839999999999998,-1.0876,0.027599999999999847
100,0.2,200,0.01,0.0001,0.0357,0.9,0.20000000000000007,-1.5,0.43999999999999995
100,0.2,200,0.0001,0.1,3.4692,0.3152,0.7848000000000002,-1.1184,0.05840000000000001
100,0.2,200,0.0001,0.05,0.3657,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.2,200,0.0001,0.01,0.8529,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.2,200,0.0001,0.0001,3.1897,-0.445,0.615,-1.0135,0.046499999999999986
100,0.25,50,0.1,0.1,0.5792,1.1,0.0,-1.1273,0.06729999999999992
100,0.25,50,0.1,0.05,0.0238,-1.0761,0.016100000000000003,0.1,1.0
100,0.25,50,0.1,0.01,0.0138,1.2,0.09999999999999987,-1.2617,0.2017
100,0.25,50,0.1,0.0001,0.0092,-0.4,0.66,1.1,0.0
100,0.25,50,0.05,0.1,0.7321,1.1,0.0,0.3484,0.7516
100,0.25,50,0.05,0.05,0.0286,-0.1,0.9600000000000001,-1.0753,0.01529999999999987
100,0.25,50,0.05,0.01,0.0251,-0.7518,0.30820000000000003,1.1959,0.09589999999999987
100,0.25,50,0.05,0.0001,0.0098,0.8,0.30000000000000004,-1.9,0.8399999999999999
100,0.25,50,0.01,0.1,0.7975,1.1,0.0,1.3502,0.2502
100,0.25,50,0.01,0.05,0.0488,-1.0566,0.0034000000000000696,1.0934,0.006600000000000161
100,0.25,50,0.01,0.01,0.0907,1.1293,0.02929999999999988,-1.0248,0.03520000000000012
100,0.25,50,0.01,0.0001,0.009,0.5,0.6000000000000001,0.2,0.9000000000000001
100,0.25,50,0.0001,0.1,0.8684,0.8124,0.2876000000000001,-1.2548,0.19479999999999986
100,0.25,50,0.0001,0.05,0.1005,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,50,0.0001,0.01,0.2117,1.0979,0.0020999999999999908,-1.0621,0.0020999999999999908
100,0.25,50,0.0001,0.0001,0.8488,0.8529,0.2471000000000001,-0.7507,0.3093
100,0.25,100,0.1,0.1,1.2072,1.1,0.0,-0.5933,0.4667
100,0.25,100,0.1,0.05,0.0473,-1.0761,0.016100000000000003,0.1,1.0
100,0.25,100,0.1,0.01,0.0265,-0.3,0.76,-1.3,0.24
100,0.25,100,0.1,0.0001,0.0179,-1.1,0.040000000000000036,0.8,0.30000000000000004
100,0.25,100,0.05,0.1,1.5904,-1.2419,0.18189999999999995,1.1,0.0
100,0.25,100,0.05,0.05,0.063,-1.0464,0.013600000000000056,1.1263,0.02629999999999999
100,0.25,100,0.05,0.01,0.0484,-1.2134,0.15339999999999998,0.2,0.9000000000000001
100,0.25,100,0.05,0.0001,0.0184,1.2,0.09999999999999987,-0.1,0.9600000000000001
100,0.25,100,0.01,0.1,1.6323,1.1,0.0,-1.1342,0.07420000000000004
100,0.25,100,0.01,0.05,0.1008,1.0934,0.006600000000000161,-1.0676,0.007600000000000051
100,0.25,100,0.01,0.01,0.1504,-1.0876,0.027599999999999847,1.0678,0.032200000000000006
100,0.25,100,0.01,0.0001,0.0179,0.5,0.6000000000000001,0.0,1.06
100,0.25,100,0.0001,0.1,1.8737,1.3503,0.25029999999999997,0.3366,0.7634000000000001
100,0.25,100,0.0001,0.05,0.1894,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,100,0.0001,0.01,0.4508,1.0973,0.0027000000000001467,-1.0615,0.0015000000000000568
100,0.25,100,0.0001,0.0001,1.6146,-0.8434,0.21660000000000001,-0.445,0.615
100,0.25,150,0.1,0.1,1.9285,1.1,0.0,-1.2306,0.17059999999999986
100,0.25,150,0.1,0.05,0.0767,1.0778,0.022199999999999998,-1.0764,0.01639999999999997
100,0.25,150,0.1,0.01,0.0387,-1.3,0.24,-0.7,0.3600000000000001
100,0.25,150,0.1,0.0001,0.0261,-1.9,0.8399999999999999,1.7,0.5999999999999999
100,0.25,150,0.05,0.1,2.4778,1.1,0.0,-0.6386,0.4214000000000001
100,0.25,150,0.05,0.05,0.0884,1.0778,0.022199999999999998,-1.0753,0.01529999999999987
100,0.25,150,0.05,0.01,0.0678,-0.4,0.66,-1.2134,0.15339999999999998
100,0.25,150,0.05,0.0001,0.026,-1.4,0.33999999999999986,0.6,0.5000000000000001
100,0.25,150,0.01,0.1,2.5262,1.1,0.0,-1.2548,0.19479999999999986
100,0.25,150,0.01,0.05,0.1298,-1.0566,0.0034000000000000696,1.0934,0.006600000000000161
100,0.25,150,0.01,0.01,0.314,-0.1,0.9600000000000001,1.1238,0.02379999999999982
100,0.25,150,0.01,0.0001,0.0352,-1.0,0.06000000000000005,1.5,0.3999999999999999
100,0.25,150,0.0001,0.1,2.7085,1.3553,0.25529999999999986,-1.1342,0.07420000000000004
100,0.25,150,0.0001,0.05,0.2681,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,150,0.0001,0.01,0.6878,1.0973,0.0027000000000001467,-1.0614,0.0013999999999998458
100,0.25,150,0.0001,0.0001,2.4995,-0.2235,0.8365,0.7604,0.3396000000000001
100,0.25,200,0.1,0.1,2.7957,-1.1273,0.06729999999999992,-0.0172,1.0428
100,0.25,200,0.1,0.05,0.1101,1.0778,0.022199999999999998,-1.0764,0.01639999999999997
100,0.25,200,0.1,0.01,0.053,-0.4,0.66,0.2,0.9000000000000001
100,0.25,200,0.1,0.0001,0.0429,-1.0,0.06000000000000005,1.5,0.3999999999999999
100,0.25,200,0.05,0.1,3.0699,1.1,0.0,-0.6624,0.39760000000000006
100,0.25,200,0.05,0.05,0.12,-1.0464,0.013600000000000056,1.1239,0.02389999999999981
100,0.25,200,0.05,0.01,0.0937,-1.2134,0.15339999999999998,0.3,0.8
100,0.25,200,0.05,0.0001,0.038,-1.4,0.33999999999999986,0.2,0.9000000000000001
100,0.25,200,0.01,0.1,3.3352,1.1,0.0,0.3108,0.7892000000000001
100,0.25,200,0.01,0.05,0.1918,-1.0566,0.0034000000000000696,1.0934,0.006600000000000161
100,0.25,200,0.01,0.01,0.3351,1.0654,0.034600000000000186,-1.0935,0.03349999999999986
100,0.25,200,0.01,0.0001,0.0395,0.6,0.5000000000000001,1.9,0.7999999999999998
100,0.25,200,0.0001,0.1,3.5452,-1.2548,0.19479999999999986,0.338,0.762
100,0.25,200,0.0001,0.05,0.3784,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.25,200,0.0001,0.01,0.899,1.0973,0.0027000000000001467,-1.0615,0.0015000000000000568
100,0.25,200,0.0001,0.0001,3.1468,1.1,0.0,1.3578,0.2577999999999998
100,0.5,50,0.1,0.1,0.5861,-0.0172,1.0428,1.1,0.0
100,0.5,50,0.1,0.05,0.0264,-1.0629,0.0028999999999999027,-0.0,1.06
100,0.5,50,0.1,0.01,0.0125,0.1,1.0,1.0,0.10000000000000009
100,0.5,50,0.1,0.0001,0.0094,-1.3,0.24,1.7,0.5999999999999999
100,0.5,50,0.05,0.1,0.7749,1.1,0.0,-0.9212,0.13880000000000003
100,0.5,50,0.05,0.05,0.0315,-1.0753,0.01529999999999987,1.1176,0.017599999999999838
100,0.5,50,0.05,0.01,0.0227,-1.1772,0.11719999999999997,-0.1,0.9600000000000001
100,0.5,50,0.05,0.0001,0.0091,1.0,0.10000000000000009,-0.5,0.56
100,0.5,50,0.01,0.1,0.8814,1.3472,0.24719999999999986,0.3366,0.7634000000000001
100,0.5,50,0.01,0.05,0.0552,-1.0567,0.0033000000000000806,1.0934,0.006600000000000161
100,0.5,50,0.01,0.01,0.1136,-1.0904,0.030399999999999983,1.0677,0.032299999999999995
100,0.5,50,0.01,0.0001,0.0122,0.1,1.0,1.8,0.7
100,0.5,50,0.0001,0.1,0.8727,0.8371,0.26290000000000013,-1.2419,0.18189999999999995
100,0.5,50,0.0001,0.05,0.0843,-1.0617,0.0017000000000000348,1.0976,0.0024000000000001798
100,0.5,50,0.0001,0.01,0.2263,1.0979,0.0020999999999999908,-1.0614,0.0013999999999998458
100,0.5,50,0.0001,0.0001,0.738,1.4111,0.31109999999999993,-1.3501,0.2901
100,0.5,100,0.1,0.1,1.2069,1.1,0.0,-0.0,1.06
100,0.5,100,0.1,0.05,0.0537,-1.0764,0.01639999999999997,1.1054,0.005399999999999849
100,0.5,100,0.1,0.01,0.0271,0.6,0.5000000000000001,1.2504,0.15039999999999987
100,0.5,100,0.1,0.0001,0.0181,-1.0,0.06000000000000005,1.0,0.10000000000000009
100,0.5,100,0.05,0.1,1.5415,1.1,0.0,-0.6913,0.3687
100,0.5,100,0.05,0.05,0.0666,-1.0753,0.01529999999999987,1.1207,0.02069999999999994
100,0.5,100,0.05,0.01,0.052,1.2286,0.12859999999999983,-0.3,0.76
100,0.5,100,0.05,0.0001,0.019,1.4,0.2999999999999998,0.1,1.0
100,0.5,100,0.01,0.1,1.6643,1.1,0.0,-0.6913,0.3687
100,0.5,100,0.01,0.05,0.0888,-1.0566,0.0034000000000000696,1.1029,0.0028999999999999027
100,0.5,100,0.01,0.01,0.1706,-1.0264,0.033600000000000074,1.0641,0.03590000000000004
100,0.5,100,0.01,0.0001,0.0183,-1.8,0.74,1.2,0.09999999999999987
100,0.5,100,0.0001,0.1,1.8004,-1.2548,0.19479999999999986,1.3553,0.25529999999999986
100,0.5,100,0.0001,0.05,0.1944,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,100,0.0001,0.01,0.5565,1.0973,0.0027000000000001467,-1.0615,0.0015000000000000568
100,0.5,100,0.0001,0.0001,1.5862,-0.5511,0.5089,0.3461,0.7539
100,0.5,150,0.1,0.1,1.8553,1.1,0.0,-1.1342,0.07420000000000004
100,0.5,150,0.1,0.05,0.078,1.1226,0.022599999999999953,-1.1,0.040000000000000036
100,0.5,150,0.1,0.01,0.0383,-1.3275,0.26749999999999985,1.0,0.10000000000000009
100,0.5,150,0.1,0.0001,0.0264,1.9,0.7999999999999998,1.3,0.19999999999999996
100,0.5,150,0.05,0.1,2.2952,1.1,0.0,-0.6386,0.4214000000000001
100,0.5,150,0.05,0.05,0.086,-1.0763,0.01629999999999998,1.0778,0.022199999999999998
100,0.5,150,0.05,0.01,0.0674,0.8945,0.20550000000000013,0.1,1.0
100,0.5,150,0.05,0.0001,0.0263,-0.7,0.3600000000000001,-0.1,0.9600000000000001
100,0.5,150,0.01,0.1,2.4223,1.1,0.0,-1.2306,0.17059999999999986
100,0.5,150,0.01,0.05,0.1403,-1.0664,0.006399999999999961,1.1029,0.0028999999999999027
100,0.5,150,0.01,0.01,0.261,-1.0876,0.027599999999999847,1.0716,0.02839999999999998
100,0.5,150,0.01,0.0001,0.0278,-1.5,0.43999999999999995,-0.7,0.3600000000000001
100,0.5,150,0.0001,0.1,2.647,1.3553,0.25529999999999986,0.3152,0.7848000000000002
100,0.5,150,0.0001,0.05,0.2715,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,150,0.0001,0.01,0.6595,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.5,150,0.0001,0.0001,2.3509,-0.2235,0.8365,-1.23,0.16999999999999993
100,0.5,200,0.1,0.1,2.6043,1.1,0.0,-0.6913,0.3687
100,0.5,200,0.1,0.05,0.1072,-0.9969,0.06310000000000004,-0.0,1.06
100,0.5,200,0.1,0.01,0.0544,-1.3,0.24,-0.6,0.4600000000000001
100,0.5,200,0.1,0.0001,0.0365,-0.8,0.26,0.6,0.5000000000000001
100,0.5,200,0.05,0.1,3.358,1.1,0.0,-1.2419,0.18189999999999995
100,0.5,200,0.05,0.05,0.1324,-1.0578,0.0021999999999999797,1.0778,0.022199999999999998
100,0.5,200,0.05,0.01,0.0967,-1.2134,0.15339999999999998,1.0,0.10000000000000009
100,0.5,200,0.05,0.0001,0.0379,-0.5,0.56,-1.1,0.040000000000000036
100,0.5,200,0.01,0.1,3.1086,1.1,0.0,-1.1273,0.06729999999999992
100,0.5,200,0.01,0.05,0.1705,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,0.5,200,0.01,0.01,0.3022,-1.0876,0.027599999999999847,1.0641,0.03590000000000004
100,0.5,200,0.01,0.0001,0.0358,1.0,0.10000000000000009,-0.3,0.76
100,0.5,200,0.0001,0.1,3.5794,0.7605,0.33950000000000014,1.3553,0.25529999999999986
100,0.5,200,0.0001,0.05,0.4508,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,200,0.0001,0.01,0.9275,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,0.5,200,0.0001,0.0001,3.4334,-0.445,0.615,-1.4036,0.3435999999999999
100,1.0,50,0.1,0.1,0.6087,-0.1,0.9600000000000001,1.1,0.0
100,1.0,50,0.1,0.05,0.0355,1.0778,0.022199999999999998,-0.9969,0.06310000000000004
100,1.0,50,0.1,0.01,0.0185,-1.3,0.24,-0.0,1.06
100,1.0,50,0.1,0.0001,0.0112,1.3,0.19999999999999996,-1.9,0.8399999999999999
100,1.0,50,0.05,0.1,0.7727,1.1,0.0,-1.2548,0.19479999999999986
100,1.0,50,0.05,0.05,0.029,-1.0763,0.01629999999999998,1.0778,0.022199999999999998
100,1.0,50,0.05,0.01,0.0269,0.3,0.8,-0.7577,0.3023
100,1.0,50,0.05,0.0001,0.0093,1.9,0.7999999999999998,0.1,1.0
100,1.0,50,0.01,0.1,0.8083,1.1,0.0,-1.2548,0.19479999999999986
100,1.0,50,0.01,0.05,0.0461,1.0934,0.006600000000000161,-1.0566,0.0034000000000000696
100,1.0,50,0.01,0.01,0.0828,1.0654,0.034600000000000186,-0.1,0.9600000000000001
100,1.0,50,0.01,0.0001,0.0097,-0.7,0.3600000000000001,1.5,0.3999999999999999
100,1.0,50,0.0001,0.1,0.925,0.7605,0.33950000000000014,-1.2306,0.17059999999999986
100,1.0,50,0.0001,0.05,0.0941,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,1.0,50,0.0001,0.01,0.2303,1.0979,0.0020999999999999908,-1.0621,0.0020999999999999908
100,1.0,50,0.0001,0.0001,0.8061,-0.6531,0.40690000000000004,1.5058,0.40579999999999994
100,1.0,100,0.1,0.1,1.2387,1.1,0.0,-0.6386,0.4214000000000001
100,1.0,100,0.1,0.05,0.047,0.0828,1.0172,-1.0278,0.032200000000000006
100,1.0,100,0.1,0.01,0.0274,1.3,0.19999999999999996,-1.3,0.24
100,1.0,100,0.1,0.0001,0.0194,1.6,0.5,-1.3,0.24
100,1.0,100,0.05,0.1,1.7155,1.3472,0.24719999999999986,-0.6624,0.39760000000000006
100,1.0,100,0.05,0.05,0.0714,1.0778,0.022199999999999998,-1.0464,0.013600000000000056
100,1.0,100,0.05,0.01,0.0523,-0.7596,0.3004,0.874,0.2260000000000001
100,1.0,100,0.05,0.0001,0.0195,-1.9,0.8399999999999999,0.1,1.0
100,1.0,100,0.01,0.1,1.6815,-0.6624,0.39760000000000006,1.1,0.0
100,1.0,100,0.01,0.05,0.099,1.1033,0.0032999999999998586,-1.057,0.0030000000000001137
100,1.0,100,0.01,0.01,0.1755,-1.0248,0.03520000000000012,1.0654,0.034600000000000186
100,1.0,100,0.01,0.0001,0.0188,0.9,0.20000000000000007,-0.5,0.56
100,1.0,100,0.0001,0.1,1.7614,1.3553,0.25529999999999986,0.3484,0.7516
100,1.0,100,0.0001,0.05,0.1847,-1.0617,0.0017000000000000348,1.0976,0.0024000000000001798
100,1.0,100,0.0001,0.01,0.4429,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
100,1.0,100,0.0001,0.0001,1.5536,-0.1,0.9600000000000001,1.5478,0.4478
100,1.0,150,0.1,0.1,1.9074,1.1,0.0,-1.2548,0.19479999999999986
100,1.0,150,0.1,0.05,0.1027,1.0778,0.022199999999999998,-1.0764,0.01639999999999997
100,1.0,150,0.1,0.01,0.0506,-1.3,0.24,1.2504,0.15039999999999987
100,1.0,150,0.1,0.0001,0.0268,0.3,0.8,-1.8,0.74
