N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.5,50,0.0001,0.0001,0.7347,1.1,0.0,-0.2235,0.8365
100,0.5,100,0.1,0.1,1.2637,1.1,0.0,0.3366,0.7634000000000001
100,0.5,100,0.1,0.05,0.0511,-1.0761,0.016100000000000003,1.1199,0.019899999999999807
100,0.5,100,0.1,0.01,0.027,-0.2,0.8600000000000001,1.31,0.20999999999999996
100,0.5,100,0.1,0.0001,0.0177,0.7,0.40000000000000013,-1.9,0.8399999999999999
100,0.5,100,0.05,0.1,1.4026,1.1,0.0,-0.6386,0.4214000000000001
100,0.5,100,0.05,0.05,0.0604,-1.0763,0.01629999999999998,-0.1,0.9600000000000001
100,0.5,100,0.05,0.01,0.0447,0.9,0.20000000000000007,-0.7577,0.3023
100,0.5,100,0.05,0.0001,0.018,1.6,0.5,-1.6,0.54
100,0.5,100,0.01,0.1,1.6049,-1.1184,0.05840000000000001,1.3473,0.24729999999999985
100,0.5,100,0.01,0.05,0.0836,1.0934,0.006600000000000161,-1.0555,0.0044999999999999485
100,0.5,100,0.01,0.01,0.1549,-1.0246,0.0354000000000001,1.0696,0.030399999999999983
100,0.5,100,0.01,0.0001,0.0173,-1.5,0.43999999999999995,1.5,0.3999999999999999
100,0.5,100,0.0001,0.1,1.6779,0.8359,0.2641000000000001,-1.2548,0.19479999999999986
100,0.5,100,0.0001,0.05,0.1781,-1.0617,0.0017000000000000348,1.0976,0.0024000000000001798
100,0.5,100,0.0001,0.01,0.4217,1.0973,0.0027000000000001467,-1.0615,0.0015000000000000568
100,0.5,100,0.0001,0.0001,1.4765,0.8529,0.2471000000000001,-0.5511,0.5089
100,0.5,150,0.1,0.1,1.7376,1.1,0.0,-0.9085,0.15150000000000008
100,0.5,150,0.1,0.05,0.0777,1.1226,0.022599999999999953,-0.1,0.9600000000000001
100,0.5,150,0.1,0.01,0.0396,0.9,0.20000000000000007,-1.2374,0.1774
100,0.5,150,0.1,0.0001,0.0257,-1.9,0.8399999999999999,-1.3,0.24
100,0.5,150,0.05,0.1,2.2518,1.1,0.0,-0.5933,0.4667
100,0.5,150,0.05,0.05,0.0891,-1.0753,0.01529999999999987,1.0897,0.010300000000000198
100,0.5,150,0.05,0.01,0.0671,1.2,0.09999999999999987,-1.1,0.040000000000000036
100,0.5,150,0.05,0.0001,0.0276,-0.6,0.4600000000000001,1.9,0.7999999999999998
100,0.5,150,0.01,0.1,2.2294,1.1,0.0,0.3108,0.7892000000000001
100,0.5,150,0.01,0.05,0.1281,-1.0566,0.0034000000000000696,1.0934,0.006600000000000161
100,0.5,150,0.01,0.01,0.2229,1.0678,0.032200000000000006,-1.0264,0.033600000000000074
100,0.5,150,0.01,0.0001,0.0258,-0.1,0.9600000000000001,0.5,0.6000000000000001
100,0.5,150,0.0001,0.1,2.4369,-1.2306,0.17059999999999986,0.3484,0.7516
100,0.5,150,0.0001,0.05,0.2579,1.0976,0.0024000000000001798,-1.0617,0.0017000000000000348
100,0.5,150,0.0001,0.01,0.6077,1.0973,0.0027000000000001467,-1.0621,0.0020999999999999908
