N_iter,Min_dist,N_mc,Toler,Learning rate,Tiempo ejecucion,Primer minimo,Δ True Min,Segundo minimo,Δ True Min2
100,0.1,100,0.01,0.0001,0.0134,1.6,0.6000000000000001,-1.1,0.10000000000000009
100,0.1,100,0.0001,0.1,0.1964,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.1,100,0.0001,0.05,0.4409,-0.9995,0.0004999999999999449,1.0004,0.00039999999999995595
100,0.1,100,0.0001,0.01,1.099,0.0,1.0,-1.0046,0.0045999999999999375
100,0.1,100,0.0001,0.0001,0.4517,-0.7,0.30000000000000004,-1.1915,0.1915
100,0.1,150,0.1,0.1,0.0273,0.8,0.19999999999999996,0.6,0.4
100,0.1,150,0.1,0.05,0.0341,1.2656,0.26560000000000006,-1.2656,0.26560000000000006
100,0.1,150,0.1,0.01,0.0204,0.7,0.30000000000000004,0.2,0.8
100,0.1,150,0.1,0.0001,0.0197,0.8,0.19999999999999996,1.7,0.7
100,0.1,150,0.05,0.1,0.0563,-1.0,0.0,1.0679,0.06790000000000007
100,0.1,150,0.05,0.05,0.0438,-0.0,1.0,1.1894,0.1894
100,0.1,150,0.05,0.01,0.0282,1.2,0.19999999999999996,0.5,0.5
100,0.1,150,0.05,0.0001,0.0198,-1.6,0.6000000000000001,0.6,0.4
100,0.1,150,0.01,0.1,0.1331,0.9747,0.02529999999999999,-0.9838,0.016199999999999992
100,0.1,150,0.01,0.05,0.1935,-1.0384,0.03839999999999999,-0.1,0.9
100,0.1,150,0.01,0.01,0.1533,-0.9,0.09999999999999998,0.1,0.9
100,0.1,150,0.01,0.0001,0.0197,1.9,0.8999999999999999,-0.7,0.30000000000000004
100,0.1,150,0.0001,0.1,0.2804,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.1,150,0.0001,0.05,0.5698,-0.9995,0.0004999999999999449,1.0004,0.00039999999999995595
100,0.1,150,0.0001,0.01,1.6061,-1.0,0.0,1.0046,0.0045999999999999375
100,0.1,150,0.0001,0.0001,0.7384,0.9,0.09999999999999998,1.1915,0.1915
100,0.1,200,0.1,0.1,0.0362,0.9936,0.006399999999999961,-0.8,0.19999999999999996
100,0.1,200,0.1,0.05,0.0392,-1.264,0.264,1.2656,0.26560000000000006
100,0.1,200,0.1,0.01,0.0279,-0.8,0.19999999999999996,1.2,0.19999999999999996
100,0.1,200,0.1,0.0001,0.0263,-1.1,0.10000000000000009,-0.5,0.5
100,0.1,200,0.05,0.1,0.0722,1.0652,0.06519999999999992,0.9,0.09999999999999998
100,0.1,200,0.05,0.05,0.0481,-0.1,0.9,1.1894,0.1894
100,0.1,200,0.05,0.01,0.0411,-0.7,0.30000000000000004,-1.6,0.6000000000000001
100,0.1,200,0.05,0.0001,0.0263,-0.5,0.5,0.8,0.19999999999999996
100,0.1,200,0.01,0.1,0.187,0.9747,0.02529999999999999,-0.9791,0.02090000000000003
100,0.1,200,0.01,0.05,0.2719,-1.0386,0.03859999999999997,1.0386,0.03859999999999997
100,0.1,200,0.01,0.01,0.1888,-1.1824,0.1823999999999999,0.8,0.19999999999999996
100,0.1,200,0.01,0.0001,0.0263,0.3,0.7,1.0,0.0
100,0.1,200,0.0001,0.1,0.3646,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.1,200,0.0001,0.05,0.727,0.9995,0.0004999999999999449,-0.9995,0.0004999999999999449
100,0.1,200,0.0001,0.01,2.1407,-1.0,0.0,1.0046,0.0045999999999999375
100,0.1,200,0.0001,0.0001,0.8774,-0.6,0.4,-0.4,0.6
100,0.2,50,0.1,0.1,0.0092,-0.8,0.19999999999999996,-0.2,0.8
100,0.2,50,0.1,0.05,0.0115,1.2545,0.25449999999999995,-1.2677,0.26770000000000005
100,0.2,50,0.1,0.01,0.0075,-0.5,0.5,1.1,0.10000000000000009
100,0.2,50,0.1,0.0001,0.0073,1.1,0.10000000000000009,-1.6,0.6000000000000001
100,0.2,50,0.05,0.1,0.0226,-0.9082,0.09179999999999999,0.8703,0.12970000000000004
100,0.2,50,0.05,0.05,0.0142,1.1894,0.1894,-1.1894,0.1894
100,0.2,50,0.05,0.01,0.0127,1.5954,0.5953999999999999,1.1,0.10000000000000009
100,0.2,50,0.05,0.0001,0.0073,0.5,0.5,-1.3,0.30000000000000004
100,0.2,50,0.01,0.1,0.0411,-1.0177,0.01770000000000005,1.0169,0.016899999999999915
100,0.2,50,0.01,0.05,0.0699,0.947,0.05300000000000005,-1.0428,0.04279999999999995
100,0.2,50,0.01,0.01,0.0436,-0.2,0.8,-0.5,0.5
100,0.2,50,0.01,0.0001,0.0065,-1.8,0.8,0.4,0.6
100,0.2,50,0.0001,0.1,0.0966,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.2,50,0.0001,0.05,0.1935,0.9995,0.0004999999999999449,-0.9995,0.0004999999999999449
100,0.2,50,0.0001,0.01,0.5523,0.9849,0.015100000000000002,-0.9976,0.0023999999999999577
100,0.2,50,0.0001,0.0001,0.3069,0.8,0.19999999999999996,-1.3744,0.37440000000000007
100,0.2,100,0.1,0.1,0.0185,-0.8,0.19999999999999996,0.9,0.09999999999999998
100,0.2,100,0.1,0.05,0.0183,-0.9,0.09999999999999998,-0.5,0.5
100,0.2,100,0.1,0.01,0.0139,1.2,0.19999999999999996,0.7,0.30000000000000004
100,0.2,100,0.1,0.0001,0.0136,0.7,0.30000000000000004,-1.4,0.3999999999999999
100,0.2,100,0.05,0.1,0.0387,0.8576,0.14239999999999997,-1.0,0.0
100,0.2,100,0.05,0.05,0.0248,-1.1894,0.1894,-0.9,0.09999999999999998
100,0.2,100,0.05,0.01,0.0207,1.5809,0.5809,0.6,0.4
100,0.2,100,0.05,0.0001,0.0135,1.5,0.5,-1.1,0.10000000000000009
100,0.2,100,0.01,0.1,0.1024,1.0211,0.021099999999999897,-0.9798,0.020199999999999996
100,0.2,100,0.01,0.05,0.1209,1.0467,0.046699999999999964,-1.0386,0.03859999999999997
100,0.2,100,0.01,0.01,0.088,0.3,0.7,-1.1824,0.1823999999999999
100,0.2,100,0.01,0.0001,0.0139,1.0,0.0,-1.1,0.10000000000000009
100,0.2,100,0.0001,0.1,0.1896,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.2,100,0.0001,0.05,0.3677,-1.0004,0.00039999999999995595,0.9995,0.0004999999999999449
100,0.2,100,0.0001,0.01,1.0975,-1.0057,0.005700000000000038,1.0041,0.0040999999999999925
100,0.2,100,0.0001,0.0001,0.465,1.1,0.10000000000000009,1.3744,0.37440000000000007
100,0.2,150,0.1,0.1,0.0275,0.9,0.09999999999999998,-0.4,0.6
100,0.2,150,0.1,0.05,0.0301,-0.6,0.4,0.6,0.4
100,0.2,150,0.1,0.01,0.0205,0.1,0.9,-0.3,0.7
100,0.2,150,0.1,0.0001,0.0195,0.7,0.30000000000000004,-1.8,0.8
100,0.2,150,0.05,0.1,0.0555,0.8539,0.1461,-0.8703,0.12970000000000004
100,0.2,150,0.05,0.05,0.038,0.7,0.30000000000000004,1.1728,0.17280000000000006
100,0.2,150,0.05,0.01,0.0275,-0.1,0.9,0.7,0.30000000000000004
100,0.2,150,0.05,0.0001,0.0198,-1.6,0.6000000000000001,0.0,1.0
100,0.2,150,0.01,0.1,0.1449,1.0169,0.016899999999999915,-1.0219,0.02190000000000003
100,0.2,150,0.01,0.05,0.1905,-1.0375,0.03750000000000009,0.9535,0.046499999999999986
100,0.2,150,0.01,0.01,0.1275,-1.0,0.0,0.3,0.7
100,0.2,150,0.01,0.0001,0.0196,-0.9,0.09999999999999998,1.6,0.6000000000000001
100,0.2,150,0.0001,0.1,0.2799,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.2,150,0.0001,0.05,0.5967,-0.9995,0.0004999999999999449,1.0004,0.00039999999999995595
100,0.2,150,0.0001,0.01,1.6758,0.9746,0.025399999999999978,-1.005,0.004999999999999893
100,0.2,150,0.0001,0.0001,0.6958,-0.5,0.5,1.8917,0.8916999999999999
100,0.2,200,0.1,0.1,0.0369,1.0,0.0,0.6,0.4
100,0.2,200,0.1,0.05,0.0394,-1.3,0.30000000000000004,-0.2,0.8
100,0.2,200,0.1,0.01,0.0265,-0.8,0.19999999999999996,-0.2,0.8
100,0.2,200,0.1,0.0001,0.0259,-1.5,0.5,-1.8,0.8
100,0.2,200,0.05,0.1,0.0785,-0.9,0.09999999999999998,0.8806,0.11939999999999995
100,0.2,200,0.05,0.05,0.0547,-1.1894,0.1894,-0.6,0.4
100,0.2,200,0.05,0.01,0.0392,-0.8,0.19999999999999996,0.7,0.30000000000000004
100,0.2,200,0.05,0.0001,0.0281,0.3,0.7,1.4,0.3999999999999999
100,0.2,200,0.01,0.1,0.1769,-1.0179,0.017900000000000027,1.0169,0.016899999999999915
100,0.2,200,0.01,0.05,0.2733,1.0402,0.040200000000000014,-1.0458,0.04580000000000006
100,0.2,200,0.01,0.01,0.1856,-1.1831,0.18310000000000004,0.6,0.4
100,0.2,200,0.01,0.0001,0.0261,-0.2,0.8,-1.3,0.30000000000000004
100,0.2,200,0.0001,0.1,0.3826,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.2,200,0.0001,0.05,0.7721,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,0.2,200,0.0001,0.01,2.2503,-1.0034,0.0034000000000000696,0.9911,0.008900000000000019
100,0.2,200,0.0001,0.0001,1.1406,1.3744,0.37440000000000007,-0.8,0.19999999999999996
100,0.25,50,0.1,0.1,0.0103,1.1206,0.12060000000000004,-1.1008,0.1008
100,0.25,50,0.1,0.05,0.0108,-1.2656,0.26560000000000006,0.7,0.30000000000000004
100,0.25,50,0.1,0.01,0.0068,-1.4,0.3999999999999999,-0.5,0.5
100,0.25,50,0.1,0.0001,0.0067,1.1,0.10000000000000009,0.5,0.5
100,0.25,50,0.05,0.1,0.02,-1.0679,0.06790000000000007,1.0652,0.06519999999999992
100,0.25,50,0.05,0.05,0.0135,1.1884,0.1883999999999999,0.2,0.8
100,0.25,50,0.05,0.01,0.0096,-0.3,0.7,1.5,0.5
100,0.25,50,0.05,0.0001,0.0066,-0.7,0.30000000000000004,0.9,0.09999999999999998
100,0.25,50,0.01,0.1,0.0467,1.0188,0.018799999999999928,-0.9776,0.022399999999999975
100,0.25,50,0.01,0.05,0.065,-0.9532,0.04679999999999995,1.0384,0.03839999999999999
100,0.25,50,0.01,0.01,0.0455,-0.3,0.7,1.184,0.18399999999999994
100,0.25,50,0.01,0.0001,0.0068,-1.1,0.10000000000000009,1.3,0.30000000000000004
100,0.25,50,0.0001,0.1,0.0987,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,50,0.0001,0.05,0.1866,0.9995,0.0004999999999999449,-1.0004,0.00039999999999995595
100,0.25,50,0.0001,0.01,0.5414,-1.0025,0.0024999999999999467,0.0,1.0
100,0.25,50,0.0001,0.0001,0.367,1.1915,0.1915,-1.4645,0.4644999999999999
100,0.25,100,0.1,0.1,0.0195,0.9,0.09999999999999998,0.1,0.9
100,0.25,100,0.1,0.05,0.0212,-1.264,0.264,-0.8,0.19999999999999996
100,0.25,100,0.1,0.01,0.0141,-1.5,0.5,1.0,0.0
100,0.25,100,0.1,0.0001,0.0136,-0.9,0.09999999999999998,1.4,0.3999999999999999
100,0.25,100,0.05,0.1,0.033,0.9,0.09999999999999998,-0.8539,0.1461
100,0.25,100,0.05,0.05,0.0257,0.3,0.7,-1.1,0.10000000000000009
100,0.25,100,0.05,0.01,0.0203,-1.5809,0.5809,1.0,0.0
100,0.25,100,0.05,0.0001,0.0138,-1.6,0.6000000000000001,0.7,0.30000000000000004
100,0.25,100,0.01,0.1,0.094,-0.9747,0.02529999999999999,0.9804,0.01959999999999995
100,0.25,100,0.01,0.05,0.1366,-0.9508,0.04920000000000002,0.9532,0.04679999999999995
100,0.25,100,0.01,0.01,0.0752,-0.2,0.8,-1.1827,0.18270000000000008
100,0.25,100,0.01,0.0001,0.0134,1.7,0.7,0.3,0.7
100,0.25,100,0.0001,0.1,0.1786,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,100,0.0001,0.05,0.3657,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,0.25,100,0.0001,0.01,1.1319,-1.0046,0.0045999999999999375,1.0025,0.0024999999999999467
100,0.25,100,0.0001,0.0001,0.5461,1.4645,0.4644999999999999,-0.4,0.6
100,0.25,150,0.1,0.1,0.0287,0.8,0.19999999999999996,-0.1,0.9
100,0.25,150,0.1,0.05,0.0291,0.0,1.0,-1.2656,0.26560000000000006
100,0.25,150,0.1,0.01,0.0201,1.3,0.30000000000000004,-1.4,0.3999999999999999
100,0.25,150,0.1,0.0001,0.0198,1.1,0.10000000000000009,1.5,0.5
100,0.25,150,0.05,0.1,0.0551,-0.8576,0.14239999999999997,0.8703,0.12970000000000004
100,0.25,150,0.05,0.05,0.0408,0.9,0.09999999999999998,-0.9,0.09999999999999998
100,0.25,150,0.05,0.01,0.0286,0.6,0.4,-0.6,0.4
100,0.25,150,0.05,0.0001,0.0195,0.2,0.8,1.3,0.30000000000000004
100,0.25,150,0.01,0.1,0.1309,0.9936,0.006399999999999961,-0.9747,0.02529999999999999
100,0.25,150,0.01,0.05,0.2113,1.0384,0.03839999999999999,-1.0375,0.03750000000000009
100,0.25,150,0.01,0.01,0.1471,1.1892,0.18920000000000003,-0.9,0.09999999999999998
100,0.25,150,0.01,0.0001,0.02,1.0,0.0,1.9,0.8999999999999999
100,0.25,150,0.0001,0.1,0.2864,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,150,0.0001,0.05,0.5805,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,0.25,150,0.0001,0.01,1.6677,1.0,0.0,-0.9911,0.008900000000000019
100,0.25,150,0.0001,0.0001,0.8431,-0.7,0.30000000000000004,-0.1,0.9
100,0.25,200,0.1,0.1,0.0384,-1.1206,0.12060000000000004,0.8,0.19999999999999996
100,0.25,200,0.1,0.05,0.0434,0.5,0.5,-0.9,0.09999999999999998
100,0.25,200,0.1,0.01,0.0281,0.9,0.09999999999999998,1.2,0.19999999999999996
100,0.25,200,0.1,0.0001,0.0261,0.3,0.7,-1.1,0.10000000000000009
100,0.25,200,0.05,0.1,0.0757,0.8539,0.1461,-0.9082,0.09179999999999999
100,0.25,200,0.05,0.05,0.0592,-1.1907,0.1907000000000001,-0.2,0.8
100,0.25,200,0.05,0.01,0.0408,-0.2,0.8,1.2,0.19999999999999996
100,0.25,200,0.05,0.0001,0.0259,0.1,0.9,1.0,0.0
100,0.25,200,0.01,0.1,0.1632,1.0177,0.01770000000000005,-1.0169,0.016899999999999915
100,0.25,200,0.01,0.05,0.2534,1.0458,0.04580000000000006,-1.0428,0.04279999999999995
100,0.25,200,0.01,0.01,0.1876,0.7,0.30000000000000004,1.1824,0.1823999999999999
100,0.25,200,0.01,0.0001,0.0265,-0.9,0.09999999999999998,-0.2,0.8
100,0.25,200,0.0001,0.1,0.3713,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.25,200,0.0001,0.05,0.7598,0.9995,0.0004999999999999449,-1.0004,0.00039999999999995595
100,0.25,200,0.0001,0.01,2.2785,-1.0057,0.005700000000000038,0.9563,0.04369999999999996
100,0.25,200,0.0001,0.0001,1.1178,-0.5,0.5,-0.1,0.9
100,0.5,50,0.1,0.1,0.0096,1.1008,0.1008,-1.0,0.0
100,0.5,50,0.1,0.05,0.0118,-1.2656,0.26560000000000006,1.2656,0.26560000000000006
100,0.5,50,0.1,0.01,0.0074,-1.2,0.19999999999999996,-0.1,0.9
100,0.5,50,0.1,0.0001,0.0071,1.2,0.19999999999999996,-1.5,0.5
100,0.5,50,0.05,0.1,0.0205,0.8806,0.11939999999999995,-0.9936,0.006399999999999961
100,0.5,50,0.05,0.05,0.0134,-1.1907,0.1907000000000001,0.4,0.6
100,0.5,50,0.05,0.01,0.0088,-0.2,0.8,1.5,0.5
100,0.5,50,0.05,0.0001,0.0071,-0.2,0.8,-1.2,0.19999999999999996
100,0.5,50,0.01,0.1,0.0349,-0.9838,0.016199999999999992,1.0169,0.016899999999999915
100,0.5,50,0.01,0.05,0.0705,1.0375,0.03750000000000009,-0.9484,0.05159999999999998
100,0.5,50,0.01,0.01,0.0401,-0.3,0.7,-1.1831,0.18310000000000004
100,0.5,50,0.01,0.0001,0.0068,-0.3,0.7,0.7,0.30000000000000004
100,0.5,50,0.0001,0.1,0.0952,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.5,50,0.0001,0.05,0.1891,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,0.5,50,0.0001,0.01,0.516,0.591,0.40900000000000003,-0.9976,0.0023999999999999577
100,0.5,50,0.0001,0.0001,0.276,-0.8,0.19999999999999996,1.6403,0.6403000000000001
100,0.5,100,0.1,0.1,0.0182,1.1008,0.1008,-0.8,0.19999999999999996
100,0.5,100,0.1,0.05,0.0209,-0.7,0.30000000000000004,-1.2656,0.26560000000000006
100,0.5,100,0.1,0.01,0.013,1.6,0.6000000000000001,1.0,0.0
100,0.5,100,0.1,0.0001,0.0129,1.2,0.19999999999999996,-0.8,0.19999999999999996
100,0.5,100,0.05,0.1,0.0359,-1.0944,0.09440000000000004,0.8431,0.15690000000000004
100,0.5,100,0.05,0.05,0.0284,1.1589,0.15890000000000004,-0.5,0.5
100,0.5,100,0.05,0.01,0.0208,-0.0,1.0,-1.6,0.6000000000000001
100,0.5,100,0.05,0.0001,0.0132,1.1,0.10000000000000009,-0.4,0.6
100,0.5,100,0.01,0.1,0.0781,-1.0219,0.02190000000000003,1.0,0.0
100,0.5,100,0.01,0.05,0.1182,1.0428,0.04279999999999995,0.0,1.0
100,0.5,100,0.01,0.01,0.0873,0.2,0.8,-1.1894,0.1894
100,0.5,100,0.01,0.0001,0.0133,0.8,0.19999999999999996,-1.0,0.0
100,0.5,100,0.0001,0.1,0.2006,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.5,100,0.0001,0.05,0.3922,1.0004,0.00039999999999995595,-0.9995,0.0004999999999999449
100,0.5,100,0.0001,0.01,1.1109,0.9911,0.008900000000000019,-1.0034,0.0034000000000000696
100,0.5,100,0.0001,0.0001,0.5883,-1.0,0.0,-1.8917,0.8916999999999999
100,0.5,150,0.1,0.1,0.0273,0.8,0.19999999999999996,-1.1008,0.1008
100,0.5,150,0.1,0.05,0.0352,-1.2656,0.26560000000000006,-0.4,0.6
100,0.5,150,0.1,0.01,0.0226,-1.8,0.8,0.5,0.5
100,0.5,150,0.1,0.0001,0.0222,0.4,0.6,-1.8,0.8
100,0.5,150,0.05,0.1,0.0625,0.8576,0.14239999999999997,-0.8576,0.14239999999999997
100,0.5,150,0.05,0.05,0.0459,-1.154,0.15399999999999991,1.1907,0.1907000000000001
100,0.5,150,0.05,0.01,0.0291,-1.1,0.10000000000000009,1.3,0.30000000000000004
100,0.5,150,0.05,0.0001,0.0202,-0.0,1.0,1.8,0.8
100,0.5,150,0.01,0.1,0.1286,-0.9747,0.02529999999999999,1.0205,0.020499999999999963
100,0.5,150,0.01,0.05,0.1914,0.9535,0.046499999999999986,-1.0467,0.046699999999999964
100,0.5,150,0.01,0.01,0.1708,-1.0,0.0,1.1,0.10000000000000009
100,0.5,150,0.01,0.0001,0.0217,0.5,0.5,-0.1,0.9
100,0.5,150,0.0001,0.1,0.3219,0.9998,0.00019999999999997797,-0.9998,0.00019999999999997797
100,0.5,150,0.0001,0.05,0.5699,1.0004,0.00039999999999995595,-1.0004,0.00039999999999995595
100,0.5,150,0.0001,0.01,1.6293,-1.0057,0.005700000000000038,0.9849,0.015100000000000002
100,0.5,150,0.0001,0.0001,0.7763,-1.2828,0.28279999999999994,-0.0,1.0
100,0.5,200,0.1,0.1,0.0365,-0.3,0.7,0.9082,0.09179999999999999
100,0.5,200,0.1,0.05,0.0383,-0.2,0.8,-1.2545,0.25449999999999995
100,0.5,200,0.1,0.01,0.0265,-1.4,0.3999999999999999,0.2,0.8
100,0.5,200,0.1,0.0001,0.0261,1.2,0.19999999999999996,-1.6,0.6000000000000001
100,0.5,200,0.05,0.1,0.0832,0.8703,0.12970000000000004,0.2,0.8
100,0.5,200,0.05,0.05,0.0526,-1.1894,0.1894,1.1728,0.17280000000000006
100,0.5,200,0.05,0.01,0.0374,-0.2,0.8,-1.4,0.3999999999999999
100,0.5,200,0.05,0.0001,0.0258,1.2,0.19999999999999996,-1.8,0.8
100,0.5,200,0.01,0.1,0.1759,1.0219,0.02190000000000003,-0.9776,0.022399999999999975
100,0.5,200,0.01,0.05,0.2484,0.9543,0.04569999999999996,-0.1,0.9
100,0.5,200,0.01,0.01,0.2055,1.1824,0.1823999999999999,-1.1904,0.1903999999999999
100,0.5,200,0.01,0.0001,0.0267,-1.8,0.8,-0.1,0.9
100,0.5,200,0.0001,0.1,0.3945,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,0.5,200,0.0001,0.05,0.8052,-1.0004,0.00039999999999995595,0.9995,0.0004999999999999449
100,0.5,200,0.0001,0.01,2.3469,1.005,0.004999999999999893,-1.0054,0.005400000000000071
100,0.5,200,0.0001,0.0001,1.0743,1.8096,0.8096000000000001,1.2828,0.28279999999999994
100,1.0,50,0.1,0.1,0.0098,0.8,0.19999999999999996,-1.0944,0.09440000000000004
100,1.0,50,0.1,0.05,0.0096,-0.9,0.09999999999999998,1.3125,0.3125
100,1.0,50,0.1,0.01,0.007,-1.7,0.7,-0.1,0.9
100,1.0,50,0.1,0.0001,0.0068,0.1,0.9,1.3,0.30000000000000004
100,1.0,50,0.05,0.1,0.0225,1.0652,0.06519999999999992,-0.8576,0.14239999999999997
100,1.0,50,0.05,0.05,0.0113,-1.1907,0.1907000000000001,1.1472,0.1472
100,1.0,50,0.05,0.01,0.009,1.2,0.19999999999999996,-0.2,0.8
100,1.0,50,0.05,0.0001,0.0066,0.5,0.5,1.9,0.8999999999999999
100,1.0,50,0.01,0.1,0.0455,-0.9763,0.023700000000000054,0.9838,0.016199999999999992
100,1.0,50,0.01,0.05,0.0634,0.9532,0.04679999999999995,-0.9534,0.046599999999999975
100,1.0,50,0.01,0.01,0.0343,0.2,0.8,-1.1827,0.18270000000000008
100,1.0,50,0.01,0.0001,0.007,-1.2,0.19999999999999996,1.8,0.8
100,1.0,50,0.0001,0.1,0.1008,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,1.0,50,0.0001,0.05,0.1992,-1.0004,0.00039999999999995595,0.9995,0.0004999999999999449
100,1.0,50,0.0001,0.01,0.5644,-0.9563,0.04369999999999996,0.9976,0.0023999999999999577
100,1.0,50,0.0001,0.0001,0.2781,-1.1915,0.1915,1.7257,0.7257
100,1.0,100,0.1,0.1,0.0186,-0.8,0.19999999999999996,0.8,0.19999999999999996
100,1.0,100,0.1,0.05,0.0222,1.2,0.19999999999999996,-1.2392,0.23920000000000008
100,1.0,100,0.1,0.01,0.017,-0.2,0.8,1.4,0.3999999999999999
100,1.0,100,0.1,0.0001,0.0149,-1.0,0.0,0.5,0.5
100,1.0,100,0.05,0.1,0.04,0.8576,0.14239999999999997,-0.8576,0.14239999999999997
100,1.0,100,0.05,0.05,0.0315,1.1894,0.1894,-1.1907,0.1907000000000001
100,1.0,100,0.05,0.01,0.0209,-1.6,0.6000000000000001,1.5,0.5
100,1.0,100,0.05,0.0001,0.0133,-0.7,0.30000000000000004,0.9,0.09999999999999998
100,1.0,100,0.01,0.1,0.0977,-0.9776,0.022399999999999975,0.9791,0.02090000000000003
100,1.0,100,0.01,0.05,0.1443,-0.9535,0.046499999999999986,0.947,0.05300000000000005
100,1.0,100,0.01,0.01,0.0878,0.3,0.7,-0.8,0.19999999999999996
100,1.0,100,0.01,0.0001,0.0135,0.6,0.4,-1.0,0.0
100,1.0,100,0.0001,0.1,0.2027,-0.9998,0.00019999999999997797,0.9998,0.00019999999999997797
100,1.0,100,0.0001,0.05,0.3714,-1.0004,0.00039999999999995595,1.0004,0.00039999999999995595
100,1.0,100,0.0001,0.01,1.131,1.0046,0.0045999999999999375,-1.0041,0.0040999999999999925
100,1.0,100,0.0001,0.0001,0.448,-0.7,0.30000000000000004,0.5,0.5
100,1.0,150,0.1,0.1,0.029,1.1312,0.13119999999999998,-1.0574,0.057399999999999896
100,1.0,150,0.1,0.05,0.0314,1.2656,0.26560000000000006,-0.8,0.19999999999999996
100,1.0,150,0.1,0.01,0.0202,1.5,0.5,-1.3,0.30000000000000004
100,1.0,150,0.1,0.0001,0.0196,0.4,0.6,-1.2,0.19999999999999996
100,1.0,150,0.05,0.1,0.0557,-0.8576,0.14239999999999997,0.2,0.8
100,1.0,150,0.05,0.05,0.0424,0.6,0.4,-0.6,0.4
100,1.0,150,0.05,0.01,0.0315,0.2,0.8,-1.5954,0.5953999999999999
100,1.0,150,0.05,0.0001,0.0216,1.5,0.5,-1.4,0.3999999999999999
100,1.0,150,0.01,0.1,0.1344,-0.9776,0.022399999999999975,0.9822,0.017800000000000038
100,1.0,150,0.01,0.05,0.1993,-1.0375,0.03750000000000009,1.0388,0.038799999999999946
